time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
14.13,5.1711,2.3933,-0.0806,4.5232,2.4512,0.0736,5.4075,2.0364,-0.1261,4.7955,2.8957,-0.3191,4.5962,2.0700,0.0683,4.3932,2.1954,0.1132,4.1176,1.8975,-0.0451,2.1727,2.3681,-0.1107,2.8130,2.3134,0.0803,2.1727,2.3681,-0.1107,3.5417,2.3049,0.1648,5.1169,0.5100,-0.2299,5.3504,0.5218,-0.2557,5.5353,0.6871,-0.2510,5.6259,0.9694,-0.2183,5.5149,1.6196,-0.1385,5.5968,1.2493,-0.1762,1.3923,1.9147,-0.3403,1.8030,2.2117,0.1961,2.0312,2.1129,-0.5231,2.5452,1.4076,-0.3452,1.9542,1.3340,0.1928,4.1676,2.3531,0.1280,4.9378,2.9148,0.2714,1.4814,2.1758,-0.3036,1.3486,1.3697,-0.4079,1.3221,1.1207,-0.4845,1.3591,1.6139,-0.3584,5.0502,2.3950,-0.4623,5.0502,2.3950,-0.4623,4.3156,3.0193,-0.5624,3.9191,2.3254,-0.2386,3.9861,2.9648,-0.7465,4.4807,2.4781,-0.4464,4.2831,1.9690,0.7036,3.6325,1.4619,0.0087,3.9919,1.3845,0.7425,3.4234,0.3648,-0.0569,5.0502,2.3950,-0.4623,2.1271,0.4515,-0.4391,5.2371,2.4201,0.3133,5.2371,2.4201,0.3133,4.6194,3.0601,0.6984,3.9640,2.3222,0.5210,4.4105,3.0217,1.0151,4.7215,2.5104,0.5532,4.4031,0.3509,0.8620,5.2371,2.4201,0.3133,1.8027,0.3024,0.0904
14.23,5.2820,2.3867,-0.1256,4.6412,2.4611,0.0497,5.5103,2.0243,-0.1688,4.9071,2.8888,-0.3655,4.7073,2.0786,0.0531,4.5082,2.2091,0.1014,4.2440,1.9158,-0.0515,2.2849,2.3533,-0.0555,2.9321,2.3115,0.1144,2.2849,2.3533,-0.0555,3.6632,2.3129,0.1749,5.2360,0.4837,-0.1803,5.4671,0.4987,-0.2216,5.6474,0.6683,-0.2385,5.7315,0.9543,-0.2280,5.6099,1.6054,-0.1726,5.6973,1.2353,-0.1996,1.4930,1.9246,-0.2603,1.9219,2.1960,0.2586,2.1221,2.1168,-0.4712,2.6861,1.4501,-0.2960,2.0340,1.3126,0.2416,4.2872,2.3660,0.1175,5.0708,2.9224,0.2188,1.5822,2.1866,-0.2302,1.4671,1.3758,-0.3065,1.4519,1.1199,-0.3604,1.4684,1.6227,-0.2717,5.1476,2.3795,-0.5026,5.1476,2.3795,-0.5026,4.4210,3.0143,-0.5952,4.0269,2.3365,-0.2407,4.0842,2.9606,-0.7658,4.5806,2.4737,-0.4690,4.3919,1.9512,0.6809,3.7518,1.4904,0.0173,4.0413,1.3999,0.7141,3.5934,0.3838,-0.0267,5.1476,2.3795,-0.5026,2.3947,0.4448,-0.3395,5.3626,2.4236,0.2647,5.3626,2.4236,0.2647,4.7706,3.0860,0.6523,4.0969,2.3334,0.5170,4.5726,3.0608,0.9772,4.8577,2.5305,0.5200,4.4173,0.3507,0.8108,5.3626,2.4236,0.2647,1.7820,0.3029,0.1204
14.34,5.3938,2.3772,-0.1747,4.7614,2.4699,0.0213,5.6130,2.0090,-0.2161,5.0207,2.8807,-0.4146,4.8198,2.0863,0.0328,4.6253,2.2223,0.0846,4.3741,1.9345,-0.0624,2.4022,2.3370,-0.0032,3.0554,2.3089,0.1451,2.4022,2.3370,-0.0032,3.7881,2.3206,0.1810,5.3632,0.4599,-0.1292,5.5904,0.4769,-0.1878,5.7638,0.6495,-0.2288,5.8389,0.9379,-0.2425,5.7038,1.5881,-0.2120,5.7978,1.2191,-0.2286,1.6004,1.9357,-0.1827,2.0461,2.1760,0.3169,2.2176,2.1244,-0.4227,2.7845,1.4563,-0.2629,2.1042,1.2877,0.2873,4.4093,2.3783,0.1025,5.2062,2.9263,0.1624,1.6890,2.1985,-0.1590,1.5969,1.3845,-0.2072,1.5981,1.1242,-0.2362,1.5862,1.6329,-0.1884,5.2457,2.3629,-0.5463,5.2457,2.3629,-0.5463,4.5293,3.0104,-0.6301,4.1374,2.3467,-0.2467,4.1854,2.9593,-0.7870,4.6823,2.4700,-0.4950,4.4764,1.9195,0.6499,3.8766,1.5183,0.0228,4.0621,1.4143,0.6806,3.7907,0.4030,0.0023,5.2457,2.3629,-0.5463,2.6549,0.4167,-0.2549,5.4893,2.4228,0.2114,5.4893,2.4228,0.2114,4.9253,3.1077,0.6017,4.2329,2.3445,0.5083,4.7388,3.0953,0.9341,4.9963,2.5471,0.4815,4.4009,0.3508,0.7566,5.4893,2.4228,0.2114,1.7664,0.3042,0.1600
14.44,5.5047,2.3730,-0.2279,4.8809,2.4776,-0.0113,5.7174,2.0012,-0.2710,5.1300,2.8777,-0.4628,4.9346,2.0934,0.0044,4.7439,2.2329,0.0608,4.5030,1.9504,-0.0794,2.5221,2.3245,0.0450,3.1803,2.3070,0.1712,2.5221,2.3245,0.0450,3.9136,2.3267,0.1822,5.5007,0.4504,-0.1013,5.7228,0.4681,-0.1766,5.8877,0.6424,-0.2399,5.9523,0.9314,-0.2751,5.8026,1.5792,-0.2632,5.9037,1.2118,-0.2729,1.7132,1.9441,-0.1091,2.1740,2.1566,0.3703,2.3182,2.1346,-0.3765,2.8469,1.4309,-0.2401,2.1721,1.2668,0.3306,4.5315,2.3880,0.0827,5.3364,2.9299,0.1064,1.8010,2.2076,-0.0908,1.7281,1.3925,-0.1163,1.7455,1.1313,-0.1240,1.7076,1.6410,-0.1113,5.3433,2.3548,-0.5938,5.3433,2.3548,-0.5938,4.6330,3.0107,-0.6630,4.2481,2.3546,-0.2571,4.2832,2.9619,-0.8068,4.7835,2.4705,-0.5245,4.5492,1.8920,0.6151,4.0071,1.5363,0.0232,4.0886,1.4288,0.6502,4.0157,0.4176,0.0241,5.3433,2.3548,-0.5938,2.8838,0.3851,-0.1912,5.6144,2.4234,0.1537,5.6144,2.4234,0.1537,5.0737,3.1222,0.5523,4.3691,2.3534,0.4942,4.8989,3.1177,0.8912,5.1329,2.5589,0.4390,4.3855,0.3517,0.7060,5.6144,2.4234,0.1537,1.7744,0.3054,0.2077
14.54,5.6165,2.3811,-0.2836,5.0002,2.4847,-0.0463,5.8283,2.0096,-0.3335,5.2333,2.8850,-0.5061,5.0551,2.1006,-0.0321,4.8661,2.2398,0.0306,4.6281,1.9601,-0.1001,2.6451,2.3205,0.0893,3.3073,2.3073,0.1934,2.6451,2.3205,0.0893,4.0405,2.3306,0.1798,5.6492,0.4619,-0.1077,5.8660,0.4794,-0.1974,6.0222,0.6544,-0.2785,6.0770,0.9430,-0.3300,5.9146,1.5878,-0.3283,6.0217,1.2220,-0.3357,1.8313,1.9462,-0.0385,2.3080,2.1425,0.4208,2.4260,2.1456,-0.3309,2.9168,1.4112,-0.2162,2.2487,1.2550,0.3751,4.6544,2.3942,0.0596,5.4586,2.9379,0.0559,1.9193,2.2100,-0.0251,1.8513,1.3948,-0.0330,1.8783,1.1344,-0.0270,1.8284,1.6431,-0.0385,5.4430,2.3624,-0.6439,5.4430,2.3624,-0.6439,4.7296,3.0169,-0.6896,4.3599,2.3588,-0.2704,4.3753,2.9674,-0.8216,4.8857,2.4770,-0.5559,4.6403,1.8801,0.5840,4.1439,1.5371,0.0209,4.1520,1.4473,0.6296,4.2710,0.4257,0.0403,5.4430,2.3624,-0.6439,3.0373,0.3725,-0.1525,5.7388,2.4319,0.0942,5.7388,2.4319,0.0942,5.2106,3.1300,0.5102,4.5060,2.3600,0.4763,5.0473,3.1254,0.8548,5.2670,2.5667,0.3953,4.3966,0.3563,0.6673,5.7388,2.4319,0.0942,1.8231,0.3040,0.2651
14.64,5.7312,2.3762,-0.3425,5.1225,2.4732,-0.0837,5.9424,2.0064,-0.4060,5.3395,2.8826,-0.5433,5.1790,2.0892,-0.0783,4.9917,2.2265,-0.0071,4.7279,1.9368,-0.1258,2.7727,2.3292,0.1302,3.4378,2.3074,0.2119,2.7727,2.3292,0.1302,4.1703,2.3234,0.1736,5.7797,0.4696,-0.1429,5.9910,0.4816,-0.2456,6.1413,0.6537,-0.3424,6.1922,0.9402,-0.4077,6.0300,1.5849,-0.4112,6.1366,1.2190,-0.4194,1.9566,1.9410,0.0328,2.4521,2.1353,0.4690,2.5423,2.1596,-0.2862,2.9682,1.3827,-0.1946,2.3641,1.2502,0.4237,4.7803,2.3824,0.0328,5.5826,2.9262,0.0119,2.0459,2.2046,0.0393,1.9640,1.3896,0.0527,1.9958,1.1300,0.0649,1.9491,1.6380,0.0360,5.5462,2.3634,-0.6973,5.5462,2.3634,-0.6973,4.8298,3.0161,-0.7081,4.4746,2.3487,-0.2871,4.4715,2.9677,-0.8296,4.9917,2.4744,-0.5894,4.7722,1.8663,0.5557,4.2694,1.4908,0.0112,4.2634,1.4595,0.6153,4.6239,0.4305,0.0540,5.5462,2.3634,-0.6973,3.1050,0.3459,-0.1314,5.8655,2.4206,0.0320,5.8655,2.4206,0.0320,5.3488,3.1091,0.4774,4.6457,2.3497,0.4544,5.1967,3.0977,0.8269,5.4032,2.5482,0.3505,4.4181,0.3516,0.6337,5.8655,2.4206,0.0320,1.9176,0.3073,0.3280
14.75,5.8428,2.3758,-0.4044,5.2417,2.4609,-0.1244,6.0547,2.0097,-0.4842,5.4412,2.8841,-0.5794,5.3012,2.0773,-0.1311,5.1152,2.2111,-0.0505,4.8140,1.9072,-0.1525,2.9001,2.3433,0.1662,3.5670,2.3088,0.2258,2.9001,2.3433,0.1662,4.2980,2.3147,0.1631,5.9016,0.4904,-0.1884,6.1070,0.4935,-0.3029,6.2524,0.6604,-0.4151,6.3021,0.9436,-0.4945,6.1453,1.5892,-0.5035,6.2490,1.2225,-0.5130,2.0835,1.9313,0.1010,2.5993,2.1308,0.5120,2.6608,2.1740,-0.2452,2.9731,1.3427,-0.1762,2.5494,1.2423,0.4754,4.9034,2.3684,0.0020,5.7010,2.9150,-0.0308,2.1753,2.1940,0.0989,2.0658,1.3812,0.1393,2.0941,1.1214,0.1570,2.0657,1.6287,0.1092,5.6470,2.3709,-0.7535,5.6470,2.3709,-0.7535,4.9256,3.0176,-0.7248,4.5870,2.3366,-0.3075,4.5642,2.9695,-0.8364,5.0953,2.4744,-0.6257,4.9101,1.8536,0.5248,4.4456,1.3899,0.0042,4.3876,1.4674,0.6007,5.0176,0.4298,0.0550,5.6470,2.3709,-0.7535,3.1277,0.3084,-0.1139,5.9882,2.4114,-0.0331,5.9882,2.4114,-0.0331,5.4803,3.0834,0.4463,4.7827,2.3376,0.4279,5.3392,3.0615,0.7999,5.5350,2.5266,0.3028,4.4352,0.3497,0.6055,5.9882,2.4114,-0.0331,2.0556,0.3220,0.3930
14.85,5.9525,2.3921,-0.4686,5.3591,2.4598,-0.1683,6.1671,2.0318,-0.5658,5.5386,2.8993,-0.6161,5.4238,2.0775,-0.1882,5.2385,2.2060,-0.0981,4.9668,1.9250,-0.1800,3.0293,2.3558,0.1980,3.6973,2.3115,0.2355,3.0293,2.3558,0.1980,4.4258,2.3111,0.1488,6.0289,0.5316,-0.2450,6.2281,0.5261,-0.3699,6.3680,0.6878,-0.4959,6.4158,0.9674,-0.5878,6.2630,1.6134,-0.6004,6.3648,1.2463,-0.6121,2.2124,1.9219,0.1604,2.7484,2.1237,0.5479,2.7815,2.1893,-0.2094,3.0598,1.3452,-0.1515,2.8201,1.2363,0.5221,5.0257,2.3631,-0.0324,5.8146,2.9178,-0.0750,2.3081,2.1832,0.1516,2.1646,1.3754,0.2142,2.1704,1.1155,0.2461,2.1816,1.6205,0.1721,5.7462,2.3946,-0.8117,5.7462,2.3946,-0.8117,5.0169,3.0292,-0.7418,4.6992,2.3317,-0.3312,4.6530,2.9790,-0.8438,5.1972,2.4859,-0.6642,5.0257,1.8432,0.4890,4.7137,1.3471,-0.0070,4.4961,1.4704,0.5813,5.3351,0.4175,0.0277,5.7462,2.3946,-0.8117,3.1475,0.3027,-0.0967,6.1087,2.4189,-0.1010,6.1087,2.4189,-0.1010,5.6063,3.0687,0.4135,4.9190,2.3332,0.3973,5.4764,3.0341,0.7703,5.6645,2.5172,0.2517,4.4429,0.3529,0.5789,6.1087,2.4189,-0.1010,2.2510,0.3592,0.4544
14.95,6.0655,2.3909,-0.5374,5.4816,2.4474,-0.2169,6.2788,2.0344,-0.6502,5.6444,2.8990,-0.6590,5.5477,2.0661,-0.2483,5.3646,2.1912,-0.1492,5.1484,1.9617,-0.2138,3.1660,2.3701,0.2270,3.8339,2.3134,0.2418,3.1660,2.3701,0.2270,4.5589,2.3029,0.1304,6.1449,0.5526,-0.3098,6.3377,0.5382,-0.4438,6.4730,0.6942,-0.5815,6.5205,0.9702,-0.6837,6.3759,1.6176,-0.6983,6.4733,1.2494,-0.7124,2.3535,1.9117,0.2113,2.9064,2.1157,0.5779,2.9097,2.2087,-0.1773,3.1319,1.3477,-0.1264,3.1837,1.2695,0.5595,5.1528,2.3495,-0.0710,5.9374,2.9058,-0.1266,2.4503,2.1724,0.1995,2.2854,1.3686,0.2725,2.2499,1.1162,0.3327,2.3139,1.6113,0.2229,5.8484,2.4006,-0.8736,5.8484,2.4006,-0.8736,5.1184,3.0288,-0.7649,4.8161,2.3202,-0.3586,4.7516,2.9788,-0.8566,5.3039,2.4848,-0.7067,5.1492,1.8273,0.4508,5.0411,1.3433,-0.0293,4.6219,1.4562,0.5610,5.6014,0.3751,-0.0155,5.8484,2.4006,-0.8736,3.1731,0.3023,-0.0712,6.2332,2.4095,-0.1744,6.2332,2.4095,-0.1744,5.7438,3.0433,0.3718,5.0605,2.3214,0.3621,5.6255,2.9991,0.7316,5.7998,2.4964,0.1945,4.4410,0.3522,0.5590,6.2332,2.4095,-0.1744,2.5717,0.4203,0.5159
15.05,6.1768,2.3881,-0.6073,5.6032,2.4397,-0.2678,6.3867,2.0334,-0.7316,5.7518,2.8974,-0.7086,5.6685,2.0589,-0.3066,5.4886,2.1825,-0.2000,5.2976,1.9837,-0.2544,3.3037,2.3778,0.2515,3.9711,2.3144,0.2442,3.3037,2.3778,0.2515,4.6920,2.2982,0.1089,6.2590,0.5600,-0.3838,6.4461,0.5413,-0.5251,6.5767,0.6947,-0.6699,6.6226,0.9693,-0.7769,6.4824,1.6174,-0.7884,6.5770,1.2486,-0.8062,2.4942,1.9077,0.2595,3.0604,2.1134,0.6066,3.0366,2.2185,-0.1467,3.2206,1.3481,-0.1022,3.4835,1.3302,0.5789,5.2791,2.3415,-0.1120,6.0613,2.8972,-0.1856,2.5908,2.1683,0.2448,2.4185,1.3665,0.3257,2.3612,1.1234,0.4045,2.4510,1.6079,0.2722,5.9493,2.4022,-0.9363,5.9493,2.4022,-0.9363,5.2226,3.0281,-0.7962,4.9330,2.3139,-0.3883,4.8532,2.9790,-0.8770,5.4102,2.4836,-0.7512,5.2627,1.8155,0.4103,5.3023,1.3565,-0.0685,4.7408,1.4421,0.5371,5.7891,0.3492,-0.0729,5.9493,2.4022,-0.9363,3.1915,0.3023,-0.0471,6.3558,2.4020,-0.2495,6.3558,2.4020,-0.2495,5.8835,3.0277,0.3204,5.2009,2.3142,0.3239,5.7765,2.9785,0.6832,5.9342,2.4833,0.1340,4.4920,0.3513,0.5409,6.3558,2.4020,-0.2495,2.9203,0.4471,0.5561
15.15,6.2884,2.3900,-0.6800,5.7259,2.4430,-0.3226,6.4924,2.0348,-0.8123,5.8632,2.9020,-0.7659,5.7879,2.0621,-0.3651,5.6120,2.1861,-0.2525,5.4393,2.0081,-0.3018,3.4441,2.3731,0.2719,4.1112,2.3134,0.2424,3.4441,2.3731,0.2719,4.8273,2.3002,0.0833,6.3731,0.5543,-0.4778,6.5562,0.5384,-0.6246,6.6826,0.6942,-0.7707,6.7251,0.9704,-0.8748,6.5841,1.6186,-0.8739,6.6784,1.2501,-0.8987,2.6339,1.9106,0.3102,3.2093,2.1164,0.6382,3.1630,2.2112,-0.1154,3.3349,1.3381,-0.0787,3.7149,1.3847,0.5901,5.4067,2.3448,-0.1568,6.1887,2.8978,-0.2527,2.7292,2.1713,0.2904,2.5680,1.3681,0.3791,2.5191,1.1226,0.4561,2.5946,1.6104,0.3264,6.0508,2.4068,-1.0017,6.0508,2.4068,-1.0017,5.3322,3.0358,-0.8364,5.0517,2.3169,-0.4216,4.9602,2.9891,-0.9059,5.5182,2.4902,-0.7997,5.3785,1.8154,0.3665,5.4455,1.3807,-0.1167,4.8538,1.4520,0.5099,5.8811,0.3504,-0.1365,6.0508,2.4068,-1.0017,3.1874,0.3025,-0.0199,6.4784,2.4013,-0.3278,6.4784,2.4013,-0.3278,6.0273,3.0269,0.2592,5.3431,2.3168,0.2814,5.9314,2.9766,0.6248,6.0693,2.4831,0.0689,4.6236,0.3572,0.5198,6.4784,2.4013,-0.3278,3.2422,0.4499,0.5788
15.25,6.3987,2.3849,-0.7542,5.8483,2.4478,-0.3800,6.5919,2.0261,-0.8930,5.9807,2.9048,-0.8268,5.9019,2.0659,-0.4246,5.7318,2.1930,-0.3067,5.5732,2.0277,-0.3532,3.5856,2.3605,0.2880,4.2522,2.3097,0.2366,3.5856,2.3605,0.2880,4.9628,2.3034,0.0543,6.4665,0.5290,-0.5922,6.6468,0.5194,-0.7431,6.7713,0.6801,-0.8853,6.8128,0.9599,-0.9799,6.6740,1.6084,-0.9576,6.7662,1.2403,-0.9934,2.7758,1.9145,0.3565,3.3559,2.1194,0.6679,3.2896,2.1949,-0.0864,3.4183,1.3142,-0.0530,3.9210,1.4346,0.5965,5.5338,2.3515,-0.2044,6.3214,2.8938,-0.3237,2.8672,2.1763,0.3327,2.7356,1.3681,0.4194,2.7073,1.1157,0.4833,2.7477,1.6132,0.3750,6.1519,2.4066,-1.0686,6.1519,2.4066,-1.0686,5.4504,3.0486,-0.8811,5.1706,2.3225,-0.4575,5.0757,3.0089,-0.9394,5.6273,2.4995,-0.8505,5.5368,1.8215,0.3175,5.5248,1.4038,-0.1624,5.0052,1.4764,0.4793,5.9023,0.3511,-0.1928,6.1519,2.4066,-1.0686,3.1571,0.3022,0.0185,6.5994,2.3921,-0.4079,6.5994,2.3921,-0.4079,6.1780,3.0252,0.1930,5.4846,2.3219,0.2356,6.0922,2.9761,0.5613,6.2041,2.4810,0.0010,4.8145,0.3741,0.4934,6.5994,2.3921,-0.4079,3.5636,0.4499,0.5894
15.35,6.5083,2.3733,-0.8313,5.9716,2.4514,-0.4404,6.6868,2.0093,-0.9761,6.1034,2.9051,-0.8907,6.0128,2.0682,-0.4870,5.8501,2.1999,-0.3638,5.6932,2.0281,-0.4068,3.7301,2.3447,0.3001,4.3954,2.3044,0.2272,3.7301,2.3447,0.3001,5.0997,2.3062,0.0219,6.5354,0.4911,-0.7290,6.7140,0.4897,-0.8821,6.8399,0.6563,-1.0161,6.8844,0.9404,-1.0953,6.7547,1.5895,-1.0436,6.8411,1.2216,-1.0936,2.9217,1.9198,0.3973,3.5051,2.1232,0.6945,3.4186,2.1752,-0.0597,3.4809,1.2874,-0.0244,4.0903,1.4585,0.5997,5.6618,2.3582,-0.2552,6.4589,2.8835,-0.3982,3.0084,2.1830,0.3718,2.9128,1.3701,0.4459,2.9098,1.1118,0.4890,2.9074,1.6174,0.4151,6.2528,2.4025,-1.1380,6.2528,2.4025,-1.1380,5.5762,3.0642,-0.9287,5.2906,2.3278,-0.4964,5.1988,3.0354,-0.9756,5.7379,2.5103,-0.9039,5.7179,1.8314,0.2616,5.5610,1.4209,-0.2023,5.1813,1.5041,0.4430,5.8825,0.3500,-0.2379,6.2528,2.4025,-1.1380,3.1352,0.3024,0.0636,6.7196,2.3742,-0.4913,6.7196,2.3742,-0.4913,6.3351,3.0181,0.1227,5.6271,2.3273,0.1861,6.2592,2.9709,0.4934,6.3396,2.4737,-0.0704,5.0474,0.3935,0.4581,6.7196,2.3742,-0.4913,3.8809,0.4321,0.5855
15.45,6.6168,2.3658,-0.9123,6.0952,2.4585,-0.5046,6.7796,1.9971,-1.0638,6.2267,2.9098,-0.9573,6.1232,2.0744,-0.5536,5.9686,2.2104,-0.4250,5.7924,2.0063,-0.4603,3.8778,2.3300,0.3084,4.5409,2.3013,0.2137,3.8778,2.3300,0.3084,5.2381,2.3119,-0.0145,6.5858,0.4595,-0.8880,6.7641,0.4671,-1.0412,6.8949,0.6393,-1.1631,6.9466,0.9270,-1.2219,6.8327,1.5757,-1.1347,6.9097,1.2084,-1.2012,3.0710,1.9273,0.4316,3.6593,2.1288,0.7171,3.5506,2.1574,-0.0355,3.5404,1.2677,0.0058,4.2197,1.4460,0.6028,5.7904,2.3681,-0.3098,6.5965,2.8754,-0.4762,3.1546,2.1917,0.4076,3.0881,1.3763,0.4591,3.1067,1.1158,0.4786,3.0681,1.6244,0.4446,6.3529,2.4040,-1.2108,6.3529,2.4040,-1.2108,5.7035,3.0850,-0.9783,5.4117,2.3362,-0.5388,5.3242,3.0678,-1.0135,5.8491,2.5262,-0.9604,5.8970,1.8464,0.1991,5.5719,1.4324,-0.2367,5.3624,1.5271,0.3997,5.8482,0.3490,-0.2762,6.3529,2.4040,-1.2108,3.1474,0.3021,0.1094,6.8386,2.3588,-0.5790,6.8386,2.3588,-0.5790,6.4931,3.0115,0.0487,5.7705,2.3357,0.1323,6.4274,2.9651,0.4215,6.4750,2.4680,-0.1461,5.3101,0.4096,0.4078,6.8386,2.3588,-0.5790,4.1747,0.3999,0.5684
15.56,6.7269,2.3662,-0.9988,6.2214,2.4703,-0.5739,6.8746,1.9943,-1.1578,6.3506,2.9210,-1.0279,6.2373,2.0859,-0.6262,6.0906,2.2253,-0.4918,5.8700,1.9706,-0.5113,4.0319,2.3211,0.3132,4.6918,2.3035,0.1959,4.0319,2.3211,0.3132,5.3807,2.3223,-0.0557,6.6182,0.4465,-1.0649,6.7980,0.4616,-1.2158,6.9381,0.6363,-1.3227,7.0027,0.9253,-1.3580,6.9136,1.5721,-1.2329,6.9766,1.2056,-1.3162,3.2240,1.9407,0.4597,3.8223,2.1391,0.7352,3.6892,2.1459,-0.0140,3.6349,1.2581,0.0335,4.3278,1.4168,0.6085,5.9224,2.3823,-0.3694,6.7346,2.8732,-0.5593,3.3092,2.2050,0.4405,3.2487,1.3894,0.4635,3.2762,1.1290,0.4631,3.2238,1.6375,0.4640,6.4547,2.4137,-1.2884,6.4547,2.4137,-1.2884,5.8321,3.1105,-1.0310,5.5363,2.3489,-0.5855,5.4515,3.1039,-1.0540,5.9627,2.5479,-1.0211,6.0529,1.8609,0.1341,5.5766,1.4399,-0.2660,5.5283,1.5366,0.3521,5.8261,0.3502,-0.3099,6.4547,2.4137,-1.2884,3.2227,0.3022,0.1515,6.9590,2.3509,-0.6730,6.9590,2.3509,-0.6730,6.6520,3.0085,-0.0305,5.9176,2.3486,0.0730,6.5971,2.9613,0.3439,6.6127,2.4670,-0.2279,5.5864,0.4194,0.3420,6.9590,2.3509,-0.6730,4.4205,0.3750,0.5482
