time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
2.52,-0.0059,2.3775,-2.7161,-0.0056,2.4768,-3.3772,0.0210,2.0072,-2.4982,0.2581,2.9306,-2.9893,0.0245,2.0928,-3.3287,0.0160,2.2307,-3.5284,0.3479,1.9481,-3.6569,0.0000,2.3268,-5.7685,-0.0002,2.3083,-5.0983,0.0000,2.3268,-5.7685,-0.0004,2.3267,-4.3649,0.0677,0.4650,-2.7600,0.0738,0.4755,-2.5251,0.0773,0.6489,-2.3476,0.0764,0.9374,-2.2721,0.0536,1.5856,-2.4169,0.0706,1.2185,-2.3155,-0.0031,1.9452,-6.5918,-0.3734,2.1301,-6.0462,0.3867,2.1649,-6.0504,0.3470,1.2777,-6.1190,-0.3401,1.4358,-5.4893,-0.0006,2.3868,-3.7390,-0.3476,2.8822,-2.9969,0.0013,2.2086,-6.5021,-0.0132,1.3935,-6.5798,-0.0220,1.1324,-6.5612,-0.0068,1.6421,-6.5982,0.3909,2.4252,-2.7383,0.3909,2.4252,-2.7383,0.5942,3.1175,-3.3854,0.3800,2.3532,-3.9647,0.8568,3.1092,-3.6617,0.5030,2.5555,-3.2878,-0.3494,1.8897,-3.7549,0.2995,1.4394,-4.0653,-0.3006,1.5359,-4.3029,0.2996,0.3533,-3.7970,0.3909,2.4252,-2.7383,0.3000,0.3036,-6.5016,-0.4046,2.3616,-2.7483,-0.4046,2.3616,-2.7483,-0.6991,3.0142,-3.4016,-0.3810,2.3532,-3.9649,-0.9502,2.9648,-3.6843,-0.5223,2.4736,-3.3006,-0.3006,0.4171,-4.3115,-0.4046,2.3616,-2.7483,-0.3002,0.3892,-5.4670
2.62,-0.0070,2.3694,-2.5977,-0.0063,2.4762,-3.2576,0.0220,1.9969,-2.3838,0.2539,2.9272,-2.8642,0.0262,2.0918,-3.2133,0.0170,2.2319,-3.4115,0.3478,1.9009,-3.6143,0.0000,2.3205,-5.6493,0.0000,2.3062,-4.9790,0.0000,2.3205,-5.6493,-0.0002,2.3272,-4.2456,0.1607,0.4493,-2.6394,0.1558,0.4661,-2.4048,0.1379,0.6404,-2.2291,0.1116,0.9289,-2.1581,0.0572,1.5746,-2.3072,0.0878,1.2083,-2.2063,0.0002,1.9474,-6.4733,-0.3807,2.1451,-5.9313,0.3802,2.1437,-5.9311,0.3436,1.2560,-5.9930,-0.3439,1.4115,-5.4276,-0.0007,2.3881,-3.6198,-0.3515,2.8750,-2.8732,0.0000,2.2111,-6.3842,0.0007,1.3960,-6.4527,0.0008,1.1354,-6.4263,0.0005,1.6442,-6.4762,0.3896,2.4199,-2.6187,0.3896,2.4199,-2.6187,0.5893,3.1208,-3.2577,0.3800,2.3542,-3.8453,0.8524,3.1172,-3.5337,0.5016,2.5572,-3.1665,-0.3491,1.8901,-3.6373,0.2999,1.4409,-4.0770,-0.3002,1.5346,-4.1842,0.3001,0.3507,-3.8255,0.3896,2.4199,-2.6187,0.3003,0.3024,-6.4247,-0.4055,2.3513,-2.6306,-0.4055,2.3513,-2.6306,-0.7033,3.0093,-3.2770,-0.3810,2.3542,-3.8458,-0.9536,2.9615,-3.5607,-0.5231,2.4688,-3.1818,-0.3001,0.4207,-4.0798,-0.4055,2.3513,-2.6306,-0.3002,0.3723,-5.3020
2.73,-0.0495,2.3728,-2.4784,-0.0315,2.4721,-3.1393,-0.0289,2.0025,-2.2598,0.2225,2.9255,-2.7445,-0.0032,2.0880,-3.0899,-0.0062,2.2260,-3.2898,0.3383,1.8785,-3.5264,0.0007,2.3277,-5.5304,0.0001,2.3071,-4.8603,0.0007,2.3277,-5.5304,-0.0070,2.3237,-4.1269,0.1507,0.4589,-2.5087,0.1377,0.4759,-2.2745,0.1080,0.6493,-2.0994,0.0692,0.9364,-2.0287,0.0011,1.5808,-2.1777,0.0376,1.2151,-2.0769,0.0085,1.9417,-6.3524,-0.3845,2.1608,-5.8116,0.3759,2.1328,-5.8068,0.3417,1.2445,-5.8625,-0.3458,1.3872,-5.3717,-0.0184,2.3825,-3.5009,-0.3829,2.8779,-2.7681,0.0007,2.2053,-6.2633,0.0265,1.3902,-6.3413,0.0295,1.1300,-6.3117,0.0160,1.6387,-6.3590,0.3479,2.4199,-2.4901,0.3479,2.4199,-2.4901,0.5692,3.1120,-3.1316,0.3661,2.3494,-3.7198,0.8390,3.1033,-3.4008,0.4747,2.5501,-3.0364,-0.3570,1.8814,-3.5348,0.2983,1.4519,-4.0208,-0.3007,1.5101,-4.0704,0.2969,0.3488,-3.8344,0.3479,2.4199,-2.4901,0.3015,0.3050,-6.3245,-0.4472,2.3574,-2.5211,-0.4472,2.3574,-2.5211,-0.7234,3.0104,-3.1820,-0.3947,2.3493,-3.7337,-0.9669,2.9613,-3.4713,-0.5500,2.4696,-3.0764,-0.2994,0.4258,-3.7951,-0.4472,2.3574,-2.5211,-0.2997,0.3515,-5.2211
2.83,-0.0949,2.3773,-2.3613,-0.0586,2.4633,-3.0232,-0.0861,2.0111,-2.1351,0.1929,2.9202,-2.6309,-0.0380,2.0799,-2.9658,-0.0337,2.2139,-3.1683,0.3270,1.8721,-3.3938,0.0023,2.3407,-5.4131,0.0001,2.3087,-4.7434,0.0023,2.3407,-5.4131,-0.0148,2.3167,-4.0099,0.1341,0.4748,-2.3768,0.1085,0.4910,-2.1435,0.0634,0.6618,-1.9692,0.0106,0.9466,-1.8981,-0.0652,1.5908,-2.0441,-0.0278,1.2246,-1.9452,0.0188,1.9319,-6.2320,-0.3850,2.1722,-5.6902,0.3747,2.1298,-5.6814,0.3423,1.2413,-5.7348,-0.3457,1.3460,-5.3598,-0.0381,2.3712,-3.3839,-0.4125,2.8820,-2.6691,0.0026,2.1946,-6.1416,0.0619,1.3817,-6.2421,0.0698,1.1217,-6.2119,0.0348,1.6295,-6.2472,0.3033,2.4178,-2.3637,0.3033,2.4178,-2.3637,0.5523,3.0934,-3.0125,0.3505,2.3397,-3.5957,0.8287,3.0750,-3.2746,0.4460,2.5351,-2.9089,-0.3662,1.8646,-3.4440,0.2952,1.4641,-3.9041,-0.3031,1.4078,-3.9080,0.2924,0.3472,-3.8400,0.3033,2.4178,-2.3637,0.3053,0.3176,-6.2277,-0.4917,2.3676,-2.4138,-0.4917,2.3676,-2.4138,-0.7401,3.0118,-3.0940,-0.4099,2.3396,-3.6240,-0.9771,2.9610,-3.3885,-0.5786,2.4704,-2.9736,-0.3031,0.4263,-3.3712,-0.4917,2.3676,-2.4138,-0.2986,0.3121,-5.1975
2.93,-0.1451,2.3912,-2.2426,-0.0891,2.4597,-2.9052,-0.1506,2.0306,-2.0074,0.1620,2.9207,-2.5175,-0.0787,2.0775,-2.8379,-0.0659,2.2062,-3.0434,0.3127,1.8612,-3.2769,0.0047,2.3559,-5.2923,-0.0002,2.3124,-4.6233,0.0047,2.3559,-5.2923,-0.0243,2.3124,-3.8900,0.1057,0.5049,-2.2391,0.0647,0.5188,-2.0079,0.0028,0.6858,-1.8351,-0.0639,0.9676,-1.7637,-0.1417,1.6123,-1.9056,-0.1072,1.2451,-1.8093,0.0250,1.9253,-6.1102,-0.3854,2.1886,-5.5662,0.3729,2.1267,-5.5515,0.3425,1.2379,-5.5030,-0.3453,1.3461,-5.2802,-0.0608,2.3637,-3.2644,-0.4428,2.8948,-2.5713,0.0050,2.1864,-6.0157,0.0866,1.3787,-6.1515,0.1101,1.1181,-6.1403,0.0444,1.6241,-6.1389,0.2539,2.4228,-2.2351,0.2539,2.4228,-2.2351,0.5353,3.0764,-2.8932,0.3322,2.3334,-3.4681,0.8182,3.0454,-3.1470,0.4138,2.5233,-2.7789,-0.3796,1.8812,-3.2816,0.2905,1.4665,-3.7981,-0.3099,1.3448,-3.6496,0.2868,0.3487,-3.8443,0.2539,2.4228,-2.2351,0.3108,0.3550,-6.0661,-0.5404,2.3888,-2.3058,-0.5404,2.3888,-2.3058,-0.7559,3.0210,-3.0082,-0.4274,2.3332,-3.5124,-0.9859,2.9679,-3.3077,-0.6099,2.4794,-2.8701,-0.3120,0.4119,-3.0321,-0.5404,2.3888,-2.3058,-0.2963,0.3042,-5.1820
3.03,-0.1982,2.3932,-2.1281,-0.1220,2.4493,-2.7899,-0.2185,2.0368,-1.8873,0.1285,2.9110,-2.4026,-0.1223,2.0681,-2.7161,-0.1008,2.1931,-2.9233,0.2963,1.8377,-3.1864,0.0077,2.3693,-5.1737,-0.0010,2.3138,-4.5056,0.0077,2.3693,-5.1737,-0.0352,2.3046,-3.7728,0.0620,0.5224,-2.1147,0.0063,0.5326,-1.8864,-0.0702,0.6951,-1.7152,-0.1475,0.9740,-1.6431,-0.2221,1.6202,-1.7786,-0.1932,1.2515,-1.6865,0.0250,1.9151,-5.9874,-0.3862,2.2066,-5.4449,0.3693,2.1190,-5.4222,0.3404,1.2643,-5.1730,-0.3441,1.3487,-5.2091,-0.0856,2.3513,-3.1478,-0.4750,2.8977,-2.4732,0.0068,2.1756,-5.8910,0.0922,1.3721,-6.0517,0.1478,1.1177,-6.0801,0.0417,1.6148,-6.0258,0.2010,2.4160,-2.1097,0.2010,2.4160,-2.1097,0.5157,3.0519,-2.7701,0.3118,2.3226,-3.3430,0.8048,3.0103,-3.0152,0.3784,2.5037,-2.6504,-0.3973,1.9319,-3.0802,0.2848,1.4541,-3.7161,-0.3223,1.3347,-3.3365,0.2818,0.3488,-3.8892,0.2010,2.4160,-2.1097,0.3170,0.4138,-5.7843,-0.5915,2.3986,-2.2024,-0.5915,2.3986,-2.2024,-0.7727,3.0236,-2.9208,-0.4467,2.3225,-3.4041,-0.9954,2.9707,-3.2258,-0.6430,2.4812,-2.7699,-0.3279,0.3693,-2.7712,-0.5915,2.3986,-2.2024,-0.2914,0.3034,-5.1639
3.13,-0.2553,2.3910,-2.0173,-0.1583,2.4413,-2.6768,-0.2897,2.0367,-1.7751,0.0895,2.9006,-2.2850,-0.1682,2.0607,-2.6008,-0.1381,2.1839,-2.8080,0.2774,1.8214,-3.0923,0.0108,2.3774,-5.0568,-0.0026,2.3143,-4.3895,0.0108,2.3774,-5.0568,-0.0481,2.2991,-3.6574,-0.0072,0.5268,-1.9993,-0.0736,0.5347,-1.7738,-0.1585,0.6952,-1.6045,-0.2396,0.9730,-1.5327,-0.3047,1.6210,-1.6641,-0.2831,1.2510,-1.5748,0.0271,1.9082,-5.8665,-0.3846,2.2178,-5.3278,0.3686,2.1138,-5.2971,0.3372,1.3213,-4.8918,-0.3419,1.3484,-5.1391,-0.1132,2.3427,-3.0335,-0.5117,2.8986,-2.3735,0.0111,2.1688,-5.7700,0.0943,1.3669,-5.9409,0.1725,1.1231,-5.9959,0.0406,1.6083,-5.9092,0.1436,2.4063,-1.9871,0.1436,2.4063,-1.9871,0.4902,3.0317,-2.6414,0.2887,2.3150,-3.2194,0.7856,2.9829,-2.8776,0.3387,2.4870,-2.5227,-0.4180,1.9733,-2.9236,0.2770,1.4374,-3.6219,-0.3392,1.3418,-3.0748,0.2756,0.3475,-3.8742,0.1436,2.4063,-1.9871,0.3200,0.4456,-5.4666,-0.6460,2.4035,-2.1034,-0.6460,2.4035,-2.1034,-0.7935,3.0272,-2.8305,-0.4681,2.3152,-3.2984,-1.0079,2.9767,-3.1418,-0.6790,2.4835,-2.6726,-0.3502,0.3356,-2.5859,-0.6460,2.4035,-2.1034,-0.2868,0.3023,-5.1524
3.23,-0.3182,2.3915,-1.9048,-0.1991,2.4440,-2.5605,-0.3663,2.0364,-1.6662,0.0435,2.8969,-2.1580,-0.2178,2.0632,-2.4873,-0.1790,2.1871,-2.6926,0.2547,1.8223,-2.9690,0.0141,2.3747,-4.9365,-0.0053,2.3141,-4.2691,0.0141,2.3747,-4.9365,-0.0634,2.3007,-3.5379,-0.1095,0.5197,-1.8854,-0.1825,0.5290,-1.6620,-0.2686,0.6913,-1.4952,-0.3453,0.9710,-1.4256,-0.3916,1.6203,-1.5583,-0.3808,1.2500,-1.4688,0.0373,1.9101,-5.7470,-0.3782,2.2149,-5.2117,0.3753,2.1147,-5.1756,0.3360,1.3751,-4.6810,-0.3383,1.3421,-5.0385,-0.1444,2.3457,-2.9159,-0.5546,2.9053,-2.2658,0.0213,2.1709,-5.6510,0.1023,1.3678,-5.8166,0.1789,1.1230,-5.8693,0.0503,1.6100,-5.7879,0.0797,2.3999,-1.8617,0.0797,2.3999,-1.8617,0.4576,3.0232,-2.5005,0.2621,2.3171,-3.0914,0.7596,2.9710,-2.7273,0.2933,2.4805,-2.3902,-0.4416,1.9955,-2.7982,0.2665,1.4419,-3.5011,-0.3564,1.3606,-2.9310,0.2659,0.3514,-3.7509,0.0797,2.3999,-1.8617,0.3194,0.4496,-5.1717,-0.7057,2.4110,-2.0034,-0.7057,2.4110,-2.0034,-0.8192,3.0414,-2.7308,-0.4925,2.3180,-3.1898,-1.0243,2.9963,-3.0492,-0.7189,2.4949,-2.5728,-0.3723,0.3344,-2.4859,-0.7057,2.4110,-2.0034,-0.2816,0.3030,-5.1587
3.33,-0.3858,2.3886,-1.7934,-0.2440,2.4527,-2.4436,-0.4477,2.0295,-1.5641,-0.0077,2.8929,-2.0236,-0.2712,2.0708,-2.3791,-0.2236,2.1982,-2.5803,0.2281,1.8327,-2.8338,0.0173,2.3630,-4.8152,-0.0092,2.3127,-4.1471,0.0173,2.3630,-4.8152,-0.0813,2.3074,-3.4170,-0.2489,0.4980,-1.7867,-0.3244,0.5109,-1.5643,-0.4042,0.6777,-1.3988,-0.4672,0.9612,-1.3310,-0.4834,1.6117,-1.4660,-0.4884,1.2415,-1.3755,0.0499,1.9184,-5.6295,-0.3689,2.2020,-5.0982,0.3863,2.1183,-5.0583,0.3367,1.4289,-4.4967,-0.3313,1.3239,-4.9535,-0.1792,2.3563,-2.7978,-0.6015,2.9137,-2.1511,0.0350,2.1798,-5.5350,0.1048,1.3723,-5.6795,0.1685,1.1211,-5.7174,0.0611,1.6171,-5.6622,0.0105,2.3893,-1.7369,0.0105,2.3893,-1.7369,0.4197,3.0193,-2.3494,0.2319,2.3261,-2.9619,0.7283,2.9666,-2.5671,0.2430,2.4773,-2.2562,-0.4678,1.9991,-2.6943,0.2535,1.4652,-3.3744,-0.3716,1.3777,-2.8748,0.2534,0.3666,-3.5857,0.0105,2.3893,-1.7369,0.3178,0.4506,-4.8710,-0.7694,2.4167,-1.9044,-0.7694,2.4167,-1.9044,-0.8482,3.0638,-2.6216,-0.5197,2.3274,-3.0809,-1.0432,3.0288,-2.9475,-0.7621,2.5126,-2.4720,-0.3895,0.3343,-2.4716,-0.7694,2.4167,-1.9044,-0.2705,0.3036,-5.1831
3.44,-0.4586,2.3832,-1.6851,-0.2931,2.4633,-2.3278,-0.5335,2.0188,-1.4684,-0.0656,2.8880,-1.8875,-0.3279,2.0803,-2.2753,-0.2714,2.2125,-2.4710,0.1976,1.8469,-2.6951,0.0200,2.3471,-4.6934,-0.0147,2.3106,-4.0249,0.0200,2.3471,-4.6934,-0.1018,2.3157,-3.2964,-0.4108,0.4737,-1.7036,-0.4863,0.4901,-1.4814,-0.5552,0.6615,-1.3157,-0.5991,0.9487,-1.2481,-0.5786,1.5991,-1.3835,-0.6020,1.2297,-1.2926,0.0631,1.9295,-5.5118,-0.3580,2.1840,-4.9862,0.3993,2.1242,-4.9419,0.3385,1.4587,-4.3530,-0.3211,1.2994,-4.8886,-0.2177,2.3699,-2.6808,-0.6542,2.9214,-2.0350,0.0502,2.1917,-5.4194,0.1028,1.3798,-5.5352,0.1471,1.1223,-5.5520,0.0715,1.6272,-5.5333,-0.0646,2.3764,-1.6148,-0.0646,2.3764,-1.6148,0.3748,3.0170,-2.1946,0.1980,2.3379,-2.8326,0.6901,2.9658,-2.4028,0.1873,2.4753,-2.1230,-0.4960,1.9853,-2.6103,0.2383,1.4949,-3.2450,-0.3845,1.3942,-2.8676,0.2380,0.3862,-3.3945,-0.0646,2.3764,-1.6148,0.3136,0.4357,-4.5776,-0.8376,2.4203,-1.8085,-0.8376,2.4203,-1.8085,-0.8820,3.0883,-2.5094,-0.5497,2.3391,-2.9734,-1.0658,3.0653,-2.8427,-0.8090,2.5318,-2.3726,-0.4022,0.3362,-2.5044,-0.8376,2.4203,-1.8085,-0.2544,0.3049,-5.2111
3.54,-0.5371,2.3768,-1.5787,-0.3468,2.4725,-2.2123,-0.6240,2.0076,-1.3751,-0.1314,2.8823,-1.7523,-0.3876,2.0886,-2.1718,-0.3224,2.2254,-2.3615,0.1630,1.8606,-2.5545,0.0222,2.3316,-4.5696,-0.0218,2.3082,-3.9010,0.0222,2.3316,-4.5696,-0.1251,2.3231,-3.1748,-0.5802,0.4555,-1.6297,-0.6549,0.4739,-1.4075,-0.7116,0.6482,-1.2402,-0.7350,0.9373,-1.1709,-0.6766,1.5862,-1.3036,-0.7187,1.2181,-1.2140,0.0765,1.9401,-5.3903,-0.3463,2.1652,-4.8724,0.4121,2.1317,-4.8209,0.3416,1.4488,-4.2534,-0.3088,1.2761,-4.8360,-0.2599,2.3821,-2.5634,-0.7137,2.9265,-1.9206,0.0661,2.2032,-5.3001,0.0981,1.3887,-5.3876,0.1206,1.1278,-5.3821,0.0813,1.6371,-5.4009,-0.1461,2.3635,-1.4941,-0.1461,2.3635,-1.4941,0.3214,3.0145,-2.0391,0.1603,2.3486,-2.7021,0.6438,2.9653,-2.2368,0.1257,2.4733,-1.9896,-0.5252,1.9581,-2.5441,0.2202,1.5198,-3.1099,-0.3959,1.4095,-2.8763,0.2173,0.4028,-3.1739,-0.1461,2.3635,-1.4941,0.3051,0.4031,-4.3051,-0.9108,2.4216,-1.7150,-0.9108,2.4216,-1.7150,-0.9218,3.1090,-2.3983,-0.5828,2.3493,-2.8659,-1.0933,3.0973,-2.7387,-0.8599,2.5482,-2.2744,-0.4127,0.3377,-2.5562,-0.9108,2.4216,-1.7150,-0.2360,0.3051,-5.2227
3.64,-0.6176,2.3726,-1.4780,-0.4026,2.4773,-2.1023,-0.7145,2.0007,-1.2840,-0.2025,2.8781,-1.6277,-0.4474,2.0930,-2.0696,-0.3741,2.2325,-2.2545,0.1258,1.8689,-2.4207,0.0234,2.3220,-4.4489,-0.0304,2.3064,-3.7808,0.0234,2.3220,-4.4489,-0.1502,2.3270,-3.0573,-0.7338,0.4496,-1.5587,-0.8090,0.4679,-1.3366,-0.8561,0.6430,-1.1671,-0.8623,0.9322,-1.0945,-0.7724,1.5786,-1.2215,-0.8299,1.2120,-1.1346,0.0897,1.9466,-5.2702,-0.3354,2.1502,-4.7602,0.4230,2.1400,-4.6988,0.3452,1.4193,-4.1811,-0.2952,1.2608,-4.7884,-0.3039,2.3886,-2.4507,-0.7777,2.9290,-1.8173,0.0813,2.2102,-5.1812,0.0944,1.3952,-5.2517,0.0986,1.1342,-5.2300,0.0911,1.6435,-5.2740,-0.2302,2.3553,-1.3788,-0.2302,2.3553,-1.3788,0.2618,3.0119,-1.8948,0.1204,2.3545,-2.5761,0.5911,2.9638,-2.0808,0.0610,2.4713,-1.8617,-0.5551,1.9331,-2.4828,0.1995,1.5297,-2.9752,-0.4078,1.4250,-2.8677,0.1906,0.4115,-2.9389,-0.2302,2.3553,-1.3788,0.2948,0.3769,-4.0899,-0.9856,2.4221,-1.6277,-0.9856,2.4221,-1.6277,-0.9662,3.1205,-2.2995,-0.6172,2.3545,-2.7629,-1.1246,3.1155,-2.6464,-0.9125,2.5574,-2.1826,-0.4230,0.3395,-2.5977,-0.9856,2.4221,-1.6277,-0.2161,0.3060,-5.2123
3.74,-0.7068,2.3743,-1.3761,-0.4655,2.4777,-1.9909,-0.8119,2.0027,-1.1856,-0.2856,2.8794,-1.5090,-0.5117,2.0935,-1.9594,-0.4306,2.2326,-2.1412,0.0837,1.8690,-2.2928,0.0237,2.3225,-4.3236,-0.0413,2.3069,-3.6565,0.0237,2.3225,-4.3236,-0.1794,2.3274,-2.9363,-0.8694,0.4588,-1.4788,-0.9476,0.4743,-1.2575,-0.9896,0.6481,-1.0855,-0.9846,0.9360,-1.0076,-0.8726,1.5808,-1.1249,-0.9406,1.2149,-1.0423,0.1026,1.9456,-5.1433,-0.3255,2.1396,-4.6396,0.4319,2.1504,-4.5665,0.3474,1.4048,-4.0865,-0.2815,1.2536,-4.7193,-0.3535,2.3888,-2.3352,-0.8521,2.9300,-1.7229,0.0959,2.2092,-5.0544,0.0925,1.3941,-5.1261,0.0846,1.1340,-5.0967,0.1012,1.6424,-5.1473,-0.3240,2.3571,-1.2605,-0.3240,2.3571,-1.2605,0.1897,3.0125,-1.7564,0.0748,2.3551,-2.4462,0.5266,2.9639,-1.9282,-0.0125,2.4720,-1.7308,-0.5914,1.9211,-2.3970,0.1742,1.5177,-2.8372,-0.4263,1.4425,-2.8113,0.1517,0.4143,-2.6540,-0.3240,2.3571,-1.2605,0.2902,0.3667,-3.9578,-1.0681,2.4236,-1.5414,-1.0681,2.4236,-1.5414,-1.0200,3.1207,-2.2130,-0.6561,2.3544,-2.6578,-1.1636,3.1151,-2.5663,-0.9715,2.5578,-2.0928,-0.4386,0.3425,-2.6079,-1.0681,2.4236,-1.5414,-0.1962,0.3051,-5.1560
3.84,-0.8012,2.3751,-1.2777,-0.5329,2.4691,-1.8828,-0.9132,2.0064,-1.0858,-0.3764,2.8799,-1.4004,-0.5790,2.0853,-1.8468,-0.4903,2.2217,-2.0272,0.0411,1.8525,-2.1935,0.0227,2.3338,-4.1989,-0.0545,2.3084,-3.5333,0.0227,2.3338,-4.1989,-0.2118,2.3214,-2.8169,-0.9926,0.4771,-1.4028,-1.0748,0.4859,-1.1826,-1.1141,0.6558,-1.0061,-1.1018,0.9408,-0.9190,-0.9749,1.5853,-1.0205,-1.0497,1.2194,-0.9444,0.1125,1.9372,-5.0147,-0.3173,2.1336,-4.5143,0.4384,2.1640,-4.4303,0.3535,1.3676,-4.0407,-0.2736,1.2479,-4.5971,-0.4069,2.3788,-2.2219,-0.9330,2.9242,-1.6403,0.1088,2.2006,-4.9248,0.0858,1.3860,-5.0151,0.0717,1.1265,-4.9830,0.1073,1.6342,-5.0252,-0.4238,2.3617,-1.1448,-0.4238,2.3617,-1.1448,0.1090,3.0111,-1.6285,0.0250,2.3466,-2.3181,0.4535,2.9611,-1.7842,-0.0920,2.4701,-1.6026,-0.6344,1.9168,-2.2872,0.1446,1.4506,-2.6992,-0.4521,1.4563,-2.7146,0.0920,0.4196,-2.2681,-0.4238,2.3617,-1.1448,0.2899,0.3319,-3.8964,-1.1548,2.4199,-1.4599,-1.1548,2.4199,-1.4599,-1.0794,3.1056,-2.1407,-0.6981,2.3458,-2.5551,-1.2070,3.0932,-2.4999,-1.0341,2.5450,-2.0087,-0.4565,0.3426,-2.6089,-1.1548,2.4199,-1.4599,-0.1801,0.3099,-5.0543
