time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
23.16,-7.7805,2.3915,12.9682,-7.1243,2.4495,12.8544,-8.0191,2.0345,12.9998,-7.4209,2.8948,13.2282,-7.1973,2.0682,12.8562,-6.9919,2.1938,12.8237,-6.8000,1.9248,13.1489,-4.7708,2.3686,12.4461,-5.4293,2.3136,12.5598,-4.7708,2.3686,12.4461,-6.1521,2.3047,12.6847,-7.7889,0.5527,12.7028,-8.0149,0.5395,12.7667,-8.1866,0.6959,12.8541,-8.2628,0.9718,12.9379,-8.1267,1.6176,13.0066,-8.2254,1.2502,12.9834,-3.9687,1.9169,12.3024,-4.5815,2.1202,12.0490,-4.4406,2.2056,12.7919,-4.6853,1.3492,12.7888,-4.8059,1.2608,12.1145,-6.7700,2.3520,12.7915,-7.5261,2.9122,12.6299,-4.0617,2.1774,12.3336,-3.9162,1.3736,12.2288,-3.9003,1.1189,12.1698,-3.9331,1.6165,12.2823,-7.6836,2.3943,13.3566,-7.6836,2.3943,13.3566,-6.9572,3.0195,13.5006,-6.4821,2.3228,13.1278,-6.6397,2.9658,13.7049,-7.1143,2.4778,13.3760,-6.7905,1.8500,12.4415,-6.5197,1.3418,13.0518,-6.2674,1.4594,12.3995,-7.0898,0.3842,13.1503,-7.6836,2.3943,13.3566,-4.7400,0.3039,12.7449,-7.8218,2.4171,12.5708,-7.8218,2.4171,12.5708,-7.1818,3.0566,12.2232,-6.6116,2.3232,12.3780,-6.9536,3.0176,11.9202,-7.2925,2.5072,12.3633,-6.1143,0.3515,12.3725,-7.8218,2.4171,12.5708,-4.1979,0.4107,12.0420
23.26,-7.8982,2.3948,12.9872,-7.2413,2.4442,12.8736,-8.1401,2.0409,13.0268,-7.5346,2.9009,13.2360,-7.3178,2.0637,12.8843,-7.1112,2.1866,12.8493,-6.9783,1.9774,13.1802,-4.8887,2.3771,12.4665,-5.5465,2.3147,12.5802,-4.8887,2.3771,12.4665,-6.2692,2.3001,12.7051,-7.9047,0.5671,12.7393,-8.1299,0.5494,12.8048,-8.3026,0.7034,12.8944,-8.3820,0.9781,12.9794,-8.2515,1.6252,13.0433,-8.3481,1.2570,13.0243,-4.0904,1.9085,12.3285,-4.7047,2.1142,12.0763,-4.5613,2.2173,12.8164,-4.7565,1.3484,12.8030,-5.0940,1.3182,12.1672,-6.8873,2.3450,12.8120,-7.6385,2.9050,12.6372,-4.1835,2.1690,12.3588,-4.0268,1.3673,12.2507,-3.9844,1.1234,12.1651,-4.0500,1.6086,12.3088,-7.8021,2.4060,13.3757,-7.8021,2.4060,13.3757,-7.0703,3.0279,13.5063,-6.5992,2.3168,13.1483,-6.7538,2.9762,13.7126,-7.2322,2.4848,13.3943,-6.8862,1.8358,12.4586,-6.7940,1.3549,13.0997,-6.3638,1.4444,12.4167,-7.2870,0.3542,13.1851,-7.8021,2.4060,13.3757,-4.7556,0.3023,12.7472,-7.9386,2.4113,12.5893,-7.9386,2.4113,12.5893,-7.2921,3.0366,12.2280,-6.7288,2.3170,12.3985,-7.0637,2.9883,11.9264,-7.4080,2.4917,12.3808,-6.1279,0.3516,12.3757,-7.9386,2.4113,12.5893,-4.5189,0.4453,12.0971
23.36,-8.0151,2.3966,13.0065,-7.3583,2.4474,12.8929,-8.2551,2.0422,13.0525,-7.6546,2.9095,13.2459,-7.4327,2.0668,12.9108,-7.2267,2.1901,12.8737,-7.1158,2.0057,13.2047,-5.0053,2.3755,12.4866,-5.6633,2.3151,12.6005,-5.0053,2.3755,12.4866,-6.3861,2.3022,12.7255,-8.0157,0.5622,12.7962,-8.2410,0.5458,12.8616,-8.4141,0.7015,12.9475,-8.4939,0.9779,13.0264,-8.3643,1.6264,13.0769,-8.4605,1.2577,13.0654,-4.2067,1.9099,12.3490,-4.8204,2.1135,12.0964,-4.6770,2.2172,12.8364,-4.8487,1.3433,12.8205,-5.3002,1.3708,12.2043,-7.0040,2.3483,12.8324,-7.7576,2.9014,12.6471,-4.2993,2.1707,12.3786,-4.1463,1.3676,12.2751,-4.1051,1.1227,12.1919,-4.1679,1.6098,12.3302,-7.9197,2.4159,13.3948,-7.9197,2.4159,13.3948,-7.1915,3.0442,13.5145,-6.7160,2.3199,13.1687,-6.8750,2.9982,13.7222,-7.3502,2.4981,13.4127,-6.9715,1.8286,12.4742,-6.9475,1.3783,13.1273,-6.4399,1.4500,12.4306,-7.3931,0.3551,13.2053,-7.9197,2.4159,13.3948,-4.7468,0.3031,12.7489,-8.0549,2.4052,12.6082,-8.0549,2.4052,12.6082,-7.4113,3.0269,12.2358,-6.8457,2.3196,12.4189,-7.1821,2.9740,11.9357,-7.5244,2.4845,12.3990,-6.2070,0.3564,12.3909,-8.0549,2.4052,12.6082,-4.8049,0.4493,12.1495
23.46,-8.1318,2.4042,13.0254,-7.4755,2.4621,12.9120,-8.3669,2.0474,13.0776,-7.7790,2.9264,13.2559,-7.5446,2.0809,12.9369,-7.3403,2.2064,12.8979,-7.2300,2.0157,13.2261,-5.1217,2.3658,12.5068,-5.7805,2.3159,12.6209,-5.1217,2.3658,12.5068,-6.5034,2.3120,12.7460,-8.1261,0.5401,12.8767,-8.3524,0.5353,12.9408,-8.5222,0.6996,13.0166,-8.5993,0.9803,13.0814,-8.4686,1.6301,13.1092,-8.5651,1.2614,13.1089,-4.3192,1.9211,12.3667,-4.9300,2.1170,12.1111,-4.7890,2.2093,12.8531,-4.9120,1.3274,12.8314,-5.4701,1.4190,12.2309,-7.1209,2.3633,12.8528,-7.8806,2.9058,12.6571,-4.4105,2.1826,12.3944,-4.2761,1.3745,12.3087,-4.2488,1.1221,12.2444,-4.2883,1.6199,12.3512,-8.0375,2.4320,13.4134,-8.0375,2.4320,13.4134,-7.3184,3.0725,13.5228,-6.8331,2.3334,13.1892,-7.0017,3.0348,13.7320,-7.4692,2.5226,13.4309,-7.0937,1.8428,12.4949,-7.0190,1.4021,13.1428,-6.5580,1.4700,12.4500,-7.3974,0.3514,13.2100,-8.0375,2.4320,13.4134,-4.7081,0.3034,12.7451,-8.1709,2.4049,12.6270,-8.1709,2.4049,12.6270,-7.5353,3.0285,12.2442,-6.9629,2.3324,12.4394,-7.3048,2.9733,11.9455,-7.6411,2.4876,12.4173,-6.3671,0.3681,12.4183,-8.1709,2.4049,12.6270,-5.0886,0.4439,12.1969
23.57,-8.2339,2.4710,13.0349,-7.5759,2.5172,12.9261,-8.4751,2.1186,13.0893,-7.8746,2.9902,13.2623,-7.6513,2.1374,12.9548,-7.4447,2.2591,12.9160,-7.2906,2.0091,13.2398,-5.2244,2.3588,12.5245,-5.8844,2.3269,12.6383,-5.2244,2.3588,12.5245,-6.6072,2.3425,12.7629,-8.2596,0.5361,12.9702,-8.4846,0.5727,13.0283,-8.6350,0.7622,13.0833,-8.7025,1.0499,13.1238,-8.5730,1.7007,13.1233,-8.6705,1.3324,13.1353,-4.4141,1.9492,12.3815,-5.0223,2.1376,12.1179,-4.8857,2.1997,12.8639,-4.9584,1.3122,12.8421,-5.5322,1.4162,12.2316,-7.2232,2.4105,12.8691,-7.9719,2.9642,12.6629,-4.5061,2.2108,12.4054,-4.3941,1.3986,12.3496,-4.3883,1.1388,12.3166,-4.3926,1.6470,12.3712,-8.1421,2.5018,13.4234,-8.1421,2.5018,13.4234,-7.4167,3.1317,13.5364,-6.9365,2.3743,13.2058,-7.1067,3.0909,13.7547,-7.5726,2.5835,13.4442,-7.2336,1.8956,12.5113,-7.0094,1.4251,13.1514,-6.7273,1.4839,12.4652,-7.2829,0.3414,13.1993,-8.1421,2.5018,13.4234,-4.7079,0.2984,12.7581,-8.2699,2.4677,12.6363,-8.2699,2.4677,12.6363,-7.6260,3.0759,12.2474,-7.0658,2.3738,12.4559,-7.4008,3.0126,11.9462,-7.7373,2.5396,12.4298,-6.6205,0.3704,12.4463,-8.2699,2.4677,12.6363,-5.3147,0.3914,12.2217
23.67,-8.3167,2.5474,13.0276,-7.6549,2.5698,12.9355,-8.5717,2.2039,13.0760,-7.9449,3.0537,13.2637,-7.7446,2.1930,12.9625,-7.5329,2.3072,12.9289,-7.3168,1.9972,13.2500,-5.3082,2.3557,12.5390,-5.9686,2.3364,12.6529,-5.3082,2.3557,12.5390,-6.6909,2.3683,12.7775,-8.3617,0.5828,13.0278,-8.5848,0.6442,13.0702,-8.7256,0.8459,13.1028,-8.7953,1.1352,13.1230,-8.6745,1.7869,13.1064,-8.7717,1.4187,13.1237,-4.4832,1.9758,12.3936,-5.0989,2.1588,12.1235,-4.9658,2.1911,12.8720,-5.0153,1.3020,12.8550,-5.5327,1.3869,12.2203,-7.3050,2.4522,12.8834,-8.0278,3.0304,12.6621,-4.5857,2.2337,12.4157,-4.4803,1.4247,12.3817,-4.4955,1.1634,12.3730,-4.4627,1.6734,12.3866,-8.2338,2.5754,13.4182,-8.2338,2.5754,13.4182,-7.5047,3.1779,13.5728,-7.0193,2.4101,13.2202,-7.2250,3.1245,13.8264,-7.6625,2.6368,13.4536,-7.3480,1.9440,12.5250,-6.9827,1.4420,13.1601,-6.8797,1.4897,12.4779,-7.1757,0.3406,13.1942,-8.2338,2.5754,13.4182,-4.7591,0.2889,12.7807,-8.3426,2.5448,12.6281,-8.3426,2.5448,12.6281,-7.6887,3.1261,12.2370,-7.1486,2.4100,12.4703,-7.4893,3.0504,11.9209,-7.8027,2.5972,12.4353,-6.8555,0.3712,12.4718,-8.3426,2.5448,12.6281,-5.4434,0.3431,12.2283
23.77,-8.3748,2.6329,12.9968,-7.7091,2.6166,12.9378,-8.6517,2.3048,13.0294,-7.9861,3.1148,13.2555,-7.8220,2.2456,12.9569,-7.6025,2.3473,12.9348,-7.3256,1.9924,13.2585,-5.3689,2.3582,12.5495,-6.0295,2.3435,12.6637,-5.3689,2.3582,12.5495,-6.7511,2.3864,12.7884,-8.4185,0.6861,13.0253,-8.6433,0.7514,13.0478,-8.7881,0.9525,13.0617,-8.8736,1.2381,13.0683,-8.7697,1.8912,13.0501,-8.8653,1.5225,13.0647,-4.5214,1.9992,12.4018,-5.1566,2.1772,12.1284,-5.0258,2.1862,12.8780,-5.1035,1.2989,12.8741,-5.5054,1.3612,12.2051,-7.3631,2.4847,12.8942,-8.0401,3.1001,12.6504,-4.6449,2.2475,12.4245,-4.5256,1.4506,12.4003,-4.5575,1.1907,12.4043,-4.4914,1.6975,12.3956,-8.3100,2.6536,13.3912,-8.3100,2.6536,13.3912,-7.5878,3.2094,13.6259,-7.0783,2.4373,13.2310,-7.3773,3.1361,13.9353,-7.7385,2.6807,13.4554,-7.4220,1.9776,12.5329,-6.9676,1.4516,13.1727,-6.9926,1.4865,12.4838,-7.1064,0.3418,13.1978,-8.3100,2.6536,13.3912,-4.8595,0.2820,12.8114,-8.3809,2.6342,12.5965,-8.3809,2.6342,12.5965,-7.7140,3.1749,12.2112,-7.2079,2.4374,12.4812,-7.5625,3.0858,11.8728,-7.8299,2.6558,12.4311,-7.0371,0.3687,12.4895,-8.3809,2.6342,12.5965,-5.4713,0.3142,12.2177
23.87,-8.4030,2.7320,12.9409,-7.7384,2.6611,12.9314,-8.7075,2.4277,12.9477,-7.9969,3.1776,13.2354,-7.8824,2.3006,12.9363,-7.6543,2.3840,12.9322,-7.3372,2.0007,13.2671,-5.4073,2.3661,12.5561,-6.0677,2.3483,12.6703,-5.4073,2.3661,12.5561,-6.7890,2.3982,12.7950,-8.4368,0.8411,12.9609,-8.6652,0.8971,12.9636,-8.8210,1.0903,12.9635,-8.9306,1.3676,12.9618,-8.8495,2.0212,12.9529,-8.9435,1.6519,12.9586,-4.5321,2.0235,12.4058,-5.1944,2.1918,12.1325,-5.0653,2.1876,12.8824,-5.2073,1.3085,12.8977,-5.4781,1.3497,12.1918,-7.3985,2.5111,12.9004,-8.0060,3.1731,12.6277,-4.6832,2.2559,12.4309,-4.5346,1.4801,12.4080,-4.5780,1.2219,12.4158,-4.4846,1.7241,12.3985,-8.3667,2.7435,13.3394,-8.3667,2.7435,13.3394,-7.6699,3.2357,13.6764,-7.1148,2.4585,13.2375,-7.5763,3.1454,14.0349,-7.8014,2.7226,13.4463,-7.4897,2.0145,12.5387,-6.9822,1.4565,13.1912,-7.0600,1.5249,12.4791,-7.0776,0.3420,13.2087,-8.3667,2.7435,13.3394,-4.9879,0.2853,12.8480,-8.3787,2.7376,12.5413,-8.3787,2.7376,12.5413,-7.6925,3.2245,12.1762,-7.2444,2.4585,12.4877,-7.6046,3.1284,11.8178,-7.8169,2.7150,12.4178,-7.2041,0.4157,12.5035,-8.3787,2.7376,12.5413,-5.4147,0.3039,12.1929
23.98,-8.3887,2.8336,12.8733,-7.7341,2.7053,12.9182,-8.7176,2.5569,12.8504,-7.9719,3.2401,13.2069,-7.9085,2.3587,12.9058,-7.6745,2.4219,12.9220,-7.3508,2.0248,13.2754,-5.4148,2.3739,12.5574,-6.0751,2.3506,12.6716,-5.4148,2.3739,12.5574,-6.7959,2.4071,12.7962,-8.4338,0.9959,12.8755,-8.6625,1.0484,12.8590,-8.8222,1.2379,12.8466,-8.9487,1.5078,12.8365,-8.8836,2.1597,12.8386,-8.9789,1.7907,12.8332,-4.5183,2.0461,12.4037,-5.2022,2.1988,12.1340,-5.0730,2.1954,12.8838,-5.2689,1.3270,12.9146,-5.4404,1.3417,12.1787,-7.4022,2.5363,12.9011,-7.9302,3.2407,12.6006,-4.6909,2.2625,12.4322,-4.5179,1.5085,12.4062,-4.5655,1.2511,12.4146,-4.4555,1.7496,12.3940,-8.3851,2.8391,13.2736,-8.3851,2.8391,13.2736,-7.7173,3.2692,13.6959,-7.1200,2.4778,13.2384,-7.7471,3.1804,14.0656,-7.8347,2.7684,13.4268,-7.5264,2.0527,12.5394,-7.0173,1.4655,13.2123,-7.0842,1.5761,12.4676,-7.0701,0.3481,13.2222,-8.3851,2.8391,13.2736,-5.0901,0.2954,12.8795,-8.3304,2.8399,12.4773,-8.3304,2.8399,12.4773,-7.6111,3.2707,12.1511,-7.2496,2.4778,12.4886,-7.5866,3.1820,11.7811,-7.7642,2.7694,12.4006,-7.3887,0.5009,12.5209,-8.3304,2.8399,12.4773,-5.3218,0.3009,12.1623
24.08,-8.3733,2.8816,12.8757,-7.7250,2.7278,12.9305,-8.7124,2.6179,12.8467,-7.9465,3.2707,13.2172,-7.9125,2.3883,12.9143,-7.6766,2.4423,12.9343,-7.3446,2.0354,13.2933,-5.4162,2.3704,12.5575,-6.0764,2.3458,12.6718,-5.4162,2.3704,12.5575,-6.7958,2.4084,12.8013,-8.4707,1.0286,12.8654,-8.6939,1.1004,12.8465,-8.8393,1.3011,12.8345,-8.9583,1.5744,12.8247,-8.8879,2.2250,12.8314,-8.9883,1.8574,12.8225,-4.5315,2.0358,12.4041,-5.2033,2.1948,12.1344,-5.0735,2.1943,12.8842,-5.3117,1.3369,12.9212,-5.4291,1.3342,12.1768,-7.3982,2.5493,12.9140,-7.8951,3.2713,12.6117,-4.6920,2.2615,12.4321,-4.5438,1.4933,12.4060,-4.5692,1.2327,12.4102,-4.4872,1.7359,12.3963,-8.3760,2.8859,13.2760,-8.3760,2.8859,13.2760,-7.6723,3.2857,13.6962,-7.1124,2.4869,13.2476,-7.7143,3.2018,14.0658,-7.8313,2.7934,13.4377,-7.5336,2.0641,12.5501,-7.0160,1.4722,13.2406,-7.0923,1.5886,12.4663,-7.0679,0.3547,13.2496,-8.3760,2.8859,13.2760,-5.1525,0.3019,12.8885,-8.3086,2.8867,12.4807,-8.3086,2.8867,12.4807,-7.5442,3.2872,12.1858,-7.2524,2.4864,12.4997,-7.5237,3.2042,11.8141,-7.7444,2.7945,12.4127,-7.4982,0.5489,12.5421,-8.3086,2.8867,12.4807,-5.2587,0.3008,12.1516
24.18,-8.3706,2.8586,12.9876,-7.7168,2.7194,12.9872,-8.7050,2.5874,12.9851,-7.9256,3.2557,13.2950,-7.8973,2.3757,12.9843,-7.6618,2.4351,12.9851,-7.3121,2.0252,13.3338,-5.4167,2.3563,12.5551,-6.0766,2.3341,12.6712,-5.4167,2.3563,12.5551,-6.7930,2.3999,12.8152,-8.5417,0.9318,12.9662,-8.7519,1.0372,12.9681,-8.8681,1.2565,12.9713,-8.9604,1.5401,12.9749,-8.8724,2.1907,12.9818,-8.9767,1.8241,12.9781,-4.5733,1.9998,12.4042,-5.2042,2.1846,12.1301,-5.0727,2.1785,12.8796,-5.3378,1.3288,12.9124,-5.4187,1.3215,12.1801,-7.3900,2.5437,12.9504,-7.9249,3.2604,12.6873,-4.6924,2.2503,12.4271,-4.6062,1.4495,12.4055,-4.5944,1.1879,12.4013,-4.5726,1.6966,12.4016,-8.3400,2.8609,13.3867,-8.3400,2.8609,13.3867,-7.5513,3.2686,13.7007,-7.0919,2.4809,13.2730,-7.4704,3.1700,14.0601,-7.7818,2.7801,13.5020,-7.5271,2.0476,12.5812,-6.9597,1.4761,13.2854,-7.0956,1.5670,12.4777,-7.0268,0.3594,13.2950,-8.3400,2.8609,13.3867,-5.1652,0.2966,12.8649,-8.3392,2.8671,12.5886,-8.3392,2.8671,12.5886,-7.5498,3.2796,12.2827,-7.2604,2.4792,12.5310,-7.4663,3.1870,11.9223,-7.7806,2.7881,12.4733,-7.5035,0.5292,12.5683,-8.3392,2.8671,12.5886,-5.2063,0.2959,12.1572
24.28,-8.3614,2.8269,13.1071,-7.7061,2.7084,13.0480,-8.6863,2.5454,13.1296,-7.9035,3.2342,13.3805,-7.8757,2.3593,13.0558,-7.6429,2.4260,13.0370,-7.2741,2.0150,13.3842,-5.4175,2.3447,12.5502,-6.0769,2.3234,12.6700,-5.4175,2.3447,12.5502,-6.7896,2.3911,12.8303,-8.6151,0.8296,13.0644,-8.8037,0.9680,13.0891,-8.8844,1.2020,13.1074,-8.9461,1.4933,13.1246,-8.8413,2.1437,13.1351,-8.9477,1.7777,13.1343,-4.6005,1.9837,12.3942,-5.2061,2.1814,12.1214,-5.0711,2.1635,12.8701,-5.3586,1.3212,12.9023,-5.4021,1.3143,12.1770,-7.3801,2.5374,12.9892,-7.9559,3.2461,12.7752,-4.6933,2.2451,12.4171,-4.6382,1.4325,12.3878,-4.6036,1.1732,12.3754,-4.6224,1.6813,12.3909,-8.2963,2.8254,13.5020,-8.2963,2.8254,13.5020,-7.4585,3.2511,13.7068,-7.0695,2.4742,13.2997,-7.2587,3.1398,14.0119,-7.7279,2.7609,13.5673,-7.5253,2.0338,12.6105,-6.9084,1.4749,13.3350,-7.1019,1.5515,12.4839,-6.9772,0.3583,13.3441,-8.2963,2.8254,13.5020,-5.1795,0.2906,12.8440,-8.3651,2.8411,12.7070,-8.3651,2.8411,12.7070,-7.5735,3.2774,12.3783,-7.2678,2.4714,12.5651,-7.4227,3.1804,12.0417,-7.8166,2.7811,12.5426,-7.4322,0.4859,12.5677,-8.3651,2.8411,12.7070,-5.1531,0.2970,12.1528
24.38,-8.3400,2.7907,13.2435,-7.6903,2.6951,13.1186,-8.6523,2.4982,13.2911,-7.8705,3.2075,13.4805,-7.8474,2.3405,13.1349,-7.6198,2.4152,13.0951,-7.2262,2.0057,13.4495,-5.4190,2.3341,12.5422,-6.0772,2.3126,12.6682,-5.4190,2.3341,12.5422,-6.7850,2.3812,12.8484,-8.6957,0.7367,13.1715,-8.8526,0.9045,13.2221,-8.8919,1.1473,13.2549,-8.9184,1.4428,13.2857,-8.7937,2.0916,13.3025,-8.9025,1.7264,13.3028,-4.6006,1.9843,12.3706,-5.2097,2.1838,12.1077,-5.0685,2.1478,12.8546,-5.3784,1.3137,12.8927,-5.3852,1.3126,12.1675,-7.3671,2.5294,13.0346,-7.9821,3.2295,12.8835,-4.6951,2.2443,12.4010,-4.6225,1.4327,12.3482,-4.6011,1.1722,12.3316,-4.6114,1.6815,12.3581,-8.2367,2.7837,13.6302,-8.2367,2.7837,13.6302,-7.3848,3.2324,13.7418,-7.0424,2.4660,13.3302,-7.1080,3.1170,13.9772,-7.6629,2.7367,13.6386,-7.5131,2.0125,12.6364,-6.8582,1.4676,13.3947,-7.1150,1.5164,12.4835,-6.9126,0.3502,13.4048,-8.2367,2.7837,13.6302,-5.1967,0.2840,12.8273,-8.3832,2.8126,12.8462,-8.3832,2.8126,12.8462,-7.6230,3.2794,12.4672,-7.2750,2.4623,12.6057,-7.4350,3.1894,12.1478,-7.8517,2.7740,12.6281,-7.3450,0.4236,12.5496,-8.3832,2.8126,12.8462,-5.0939,0.3068,12.1340
24.48,-8.3061,2.7582,13.3801,-7.6695,2.6807,13.1910,-8.6060,2.4575,13.4504,-7.8248,3.1806,13.5807,-7.8168,2.3222,13.2139,-7.5957,2.4031,13.1542,-7.1721,1.9965,13.5149,-5.4211,2.3222,12.5319,-6.0776,2.3008,12.6662,-5.4211,2.3222,12.5319,-6.7796,2.3701,12.8679,-8.7681,0.6746,13.2885,-8.8899,0.8620,13.3620,-8.8905,1.1065,13.4043,-8.8837,1.4019,13.4446,-8.7371,2.0476,13.4657,-8.8499,1.6836,13.4670,-4.5940,1.9879,12.3405,-5.2152,2.1859,12.0912,-5.0655,2.1305,12.8352,-5.4005,1.3069,12.8877,-5.3781,1.3125,12.1543,-7.3517,2.5192,13.0819,-7.9940,3.2130,12.9979,-4.6980,2.2430,12.3805,-4.5987,1.4374,12.3005,-4.6195,1.1767,12.2853,-4.5853,1.6858,12.3163,-8.1657,2.7452,13.7548,-8.1657,2.7452,13.7548,-7.3218,3.2111,13.8063,-7.0131,2.4559,13.3615,-7.0161,3.0962,14.0030,-7.5929,2.7116,13.7068,-7.4880,1.9855,12.6566,-6.8091,1.4556,13.4546,-7.1299,1.4684,12.4768,-6.8462,0.3375,13.4673,-8.1657,2.7452,13.7548,-5.2143,0.2783,12.8186,-8.3878,2.7877,12.9893,-8.3878,2.7877,12.9893,-7.6884,3.2813,12.5432,-7.2807,2.4513,12.6492,-7.5088,3.2046,12.2157,-7.8793,2.7664,12.7204,-7.2876,0.3620,12.5284,-8.3878,2.7877,12.9893,-5.0343,0.3244,12.0999
