time,elephant_Snout_bone_x,elephant_Snout_bone_y,elephant_Snout_bone_z,elephant_Head_bone_x,elephant_Head_bone_y,elephant_Head_bone_z,elephant_Trunk1_bone_x,elephant_Trunk1_bone_y,elephant_Trunk1_bone_z,elephant_r_Ear1_bone_x,elephant_r_Ear1_bone_y,elephant_r_Ear1_bone_z,elephant_Mandible_bone_x,elephant_Mandible_bone_y,elephant_Mandible_bone_z,elephant_Jaw_bone_x,elephant_Jaw_bone_y,elephant_Jaw_bone_z,elephant_r_Humerus_bone_x,elephant_r_Humerus_bone_y,elephant_r_Humerus_bone_z,elephant_Spine1_bone_x,elephant_Spine1_bone_y,elephant_Spine1_bone_z,elephant_Spine2_bone_x,elephant_Spine2_bone_y,elephant_Spine2_bone_z,elephant_Pelvis_bone_x,elephant_Pelvis_bone_y,elephant_Pelvis_bone_z,elephant_Spine3_bone_x,elephant_Spine3_bone_y,elephant_Spine3_bone_z,elephant_Trunk7_bone_x,elephant_Trunk7_bone_y,elephant_Trunk7_bone_z,elephant_Trunk6_bone_x,elephant_Trunk6_bone_y,elephant_Trunk6_bone_z,elephant_Trunk5_bone_x,elephant_Trunk5_bone_y,elephant_Trunk5_bone_z,elephant_Trunk4_bone_x,elephant_Trunk4_bone_y,elephant_Trunk4_bone_z,elephant_Trunk2_bone_x,elephant_Trunk2_bone_y,elephant_Trunk2_bone_z,elephant_Trunk3_bone_x,elephant_Trunk3_bone_y,elephant_Trunk3_bone_z,elephant_Tail2_bone_x,elephant_Tail2_bone_y,elephant_Tail2_bone_z,elephant_l_Femur_bone_x,elephant_l_Femur_bone_y,elephant_l_Femur_bone_z,elephant_r_Femur_bone_x,elephant_r_Femur_bone_y,elephant_r_Femur_bone_z,elephant_r_Tibia_bone_x,elephant_r_Tibia_bone_y,elephant_r_Tibia_bone_z,elephant_l_Tibia_bone_x,elephant_l_Tibia_bone_y,elephant_l_Tibia_bone_z,elephant_Neck_bone_x,elephant_Neck_bone_y,elephant_Neck_bone_z,elephant_l_Ear1_bone_x,elephant_l_Ear1_bone_y,elephant_l_Ear1_bone_z,elephant_Tail1_bone_x,elephant_Tail1_bone_y,elephant_Tail1_bone_z,elephant_Tail4_bone_x,elephant_Tail4_bone_y,elephant_Tail4_bone_z,elephant_Tail5_bone_x,elephant_Tail5_bone_y,elephant_Tail5_bone_z,elephant_Tail3_bone_x,elephant_Tail3_bone_y,elephant_Tail3_bone_z,elephant_r_UpperEyelid_bone_x,elephant_r_UpperEyelid_bone_y,elephant_r_UpperEyelid_bone_z,elephant_r_LowerEyelid_bone_x,elephant_r_LowerEyelid_bone_y,elephant_r_LowerEyelid_bone_z,elephant_r_Ear2_bone_x,elephant_r_Ear2_bone_y,elephant_r_Ear2_bone_z,elephant_r_Scapula_bone_x,elephant_r_Scapula_bone_y,elephant_r_Scapula_bone_z,elephant_r_Ear3_bone_x,elephant_r_Ear3_bone_y,elephant_r_Ear3_bone_z,elephant_r_Ear4_bone_x,elephant_r_Ear4_bone_y,elephant_r_Ear4_bone_z,elephant_l_Humerus_bone_x,elephant_l_Humerus_bone_y,elephant_l_Humerus_bone_z,elephant_r_Radius_bone_x,elephant_r_Radius_bone_y,elephant_r_Radius_bone_z,elephant_l_Radius_bone_x,elephant_l_Radius_bone_y,elephant_l_Radius_bone_z,elephant_r_Paw_bone_x,elephant_r_Paw_bone_y,elephant_r_Paw_bone_z,elephant_r_Eye_bone_x,elephant_r_Eye_bone_y,elephant_r_Eye_bone_z,elephant_r_Toe_bone_x,elephant_r_Toe_bone_y,elephant_r_Toe_bone_z,elephant_l_UpperEyelid_bone_x,elephant_l_UpperEyelid_bone_y,elephant_l_UpperEyelid_bone_z,elephant_l_LowerEyelid_bone_x,elephant_l_LowerEyelid_bone_y,elephant_l_LowerEyelid_bone_z,elephant_l_Ear2_bone_x,elephant_l_Ear2_bone_y,elephant_l_Ear2_bone_z,elephant_l_Scapula_bone_x,elephant_l_Scapula_bone_y,elephant_l_Scapula_bone_z,elephant_l_Ear3_bone_x,elephant_l_Ear3_bone_y,elephant_l_Ear3_bone_z,elephant_l_Ear4_bone_x,elephant_l_Ear4_bone_y,elephant_l_Ear4_bone_z,elephant_l_Paw_bone_x,elephant_l_Paw_bone_y,elephant_l_Paw_bone_z,elephant_l_Eye_bone_x,elephant_l_Eye_bone_y,elephant_l_Eye_bone_z,elephant_l_Toe_bone_x,elephant_l_Toe_bone_y,elephant_l_Toe_bone_z
9.14,2.8279,2.3948,4.4469,2.9684,2.4579,3.7963,2.7866,2.0360,4.6812,3.1762,2.9174,4.2106,2.9637,2.0760,3.8663,3.0045,2.2031,3.6634,3.5062,1.8410,3.3455,2.8431,2.3560,1.4328,2.9977,2.3113,2.0836,2.8431,2.3560,1.4328,3.0598,2.3101,2.8147,3.0507,0.5071,4.4883,2.9801,0.5222,4.7122,2.8981,0.6905,4.8751,2.8258,0.9732,4.9368,2.7754,1.6184,4.7853,2.7920,1.2510,4.8856,2.6673,1.9231,0.6340,2.3984,2.1896,1.2602,3.1382,2.1243,1.0944,3.1253,1.2368,1.1676,2.5044,1.3454,1.5239,3.0199,2.3606,3.4402,2.5827,2.9009,4.0808,2.6706,2.1841,0.7308,2.7172,1.3769,0.5761,2.7446,1.1164,0.5773,2.6788,1.6220,0.6003,3.2232,2.4201,4.5047,3.2232,2.4201,4.5047,3.5966,3.0644,3.8843,3.4140,2.3308,3.2385,3.9088,3.0271,3.6685,3.4522,2.5142,3.9849,2.8351,1.9141,3.4231,3.4757,1.4642,2.8116,2.9337,1.3412,3.1230,3.4585,0.3470,2.7557,3.2232,2.4201,4.5047,2.9590,0.3598,0.6190,2.4437,2.3984,4.3342,2.4437,2.3984,4.3342,2.3295,3.0292,3.6073,2.6546,2.3301,3.1901,2.1383,2.9779,3.2813,2.4477,2.4863,3.7653,3.0794,0.4076,3.7220,2.4437,2.3984,4.3342,2.5739,0.3029,1.6009
9.25,2.7611,2.3933,4.4860,2.9031,2.4469,3.8350,2.7129,2.0378,4.7240,3.1193,2.9067,4.2446,2.8912,2.0660,3.9088,2.9346,2.1902,3.7047,3.4291,1.8225,3.3617,2.8194,2.3705,1.4678,2.9552,2.3133,2.1219,2.8195,2.3705,1.4678,3.0028,2.3024,2.8539,3.0036,0.5224,4.5247,2.9247,0.5326,4.7460,2.8319,0.6953,4.9088,2.7491,0.9745,4.9732,2.6938,1.6215,4.8324,2.7100,1.2524,4.9261,2.6590,1.9129,0.6709,2.3754,2.2093,1.2888,3.1176,2.1164,1.1488,3.1503,1.2713,1.4280,2.4654,1.3479,1.4967,2.9559,2.3485,3.4793,2.5257,2.9001,4.1145,2.6629,2.1735,0.7687,2.7095,1.3701,0.5917,2.7609,1.1175,0.5452,2.6657,1.6126,0.6292,3.1567,2.4117,4.5438,3.1567,2.4117,4.5438,3.5426,3.0424,3.9172,3.3523,2.3201,3.2818,3.8541,2.9970,3.7020,3.3879,2.4961,4.0234,2.7758,1.9537,3.5293,3.4035,1.4502,2.8244,2.9004,1.3336,3.3622,3.3599,0.3480,2.6377,3.1567,2.4117,4.5438,2.9966,0.4213,0.8352,2.3772,2.4029,4.3730,2.3772,2.4029,4.3730,2.2753,3.0282,3.6395,2.5934,2.3198,3.2250,2.0834,2.9772,3.3139,2.3831,2.4848,3.8032,3.0146,0.3614,3.9039,2.3772,2.4029,4.3730,2.5267,0.3025,1.5257
9.35,2.6967,2.3917,4.5295,2.8391,2.4413,3.8782,2.6440,2.0376,4.7687,3.0615,2.8996,4.2862,2.8222,2.0608,3.9534,2.8671,2.1838,3.7488,3.3561,1.8130,3.3942,2.7919,2.3778,1.5082,2.9106,2.3144,2.1650,2.7919,2.3778,1.5082,2.9453,2.2988,2.8977,2.9355,0.5270,4.5640,2.8535,0.5350,4.7843,2.7575,0.6956,4.9473,2.6726,0.9737,5.0136,2.6195,1.6220,4.8785,2.6332,1.2519,4.9687,2.6476,1.9078,0.7116,2.3507,2.2185,1.3209,3.0949,2.1136,1.2023,3.1477,1.3313,1.6250,2.4289,1.3481,1.4930,2.8928,2.3425,3.5228,2.4678,2.9003,4.1564,2.6511,2.1685,0.8093,2.6986,1.3666,0.6251,2.7653,1.1236,0.5540,2.6521,1.6080,0.6671,3.0926,2.4051,4.5871,3.0926,2.4051,4.5871,3.4863,3.0287,3.9582,3.2908,2.3143,3.3288,3.7971,2.9785,3.7429,3.3245,2.4848,4.0662,2.7075,1.9800,3.6069,3.3359,1.4355,2.8603,2.8431,1.3441,3.5345,3.2838,0.3467,2.6088,3.0926,2.4051,4.5871,3.0195,0.4472,1.0778,2.3129,2.4060,4.4167,2.3129,2.4060,4.4167,2.2188,3.0301,3.6811,2.5326,2.3154,3.2651,2.0260,2.9805,3.3558,2.3196,2.4859,3.8466,2.9266,0.3337,4.0075,2.3129,2.4060,4.4167,2.4772,0.3023,1.4530
9.45,2.6341,2.3917,4.5797,2.7754,2.4456,3.9285,2.5777,2.0362,4.8158,3.0044,2.8974,4.3400,2.7541,2.0647,4.0002,2.7999,2.1889,3.7966,3.2867,1.8171,3.4578,2.7604,2.3730,1.5553,2.8631,2.3139,2.2152,2.7604,2.3730,1.5553,2.8863,2.3018,2.9484,2.8359,0.5176,4.6049,2.7558,0.5274,4.8259,2.6653,0.6903,4.9898,2.5879,0.9705,5.0566,2.5485,1.6199,4.9218,2.5551,1.2496,5.0120,2.6361,1.9114,0.7532,2.3251,2.2121,1.3558,3.0728,2.1161,1.2527,3.1257,1.3855,1.7595,2.3952,1.3392,1.5186,2.8293,2.3474,3.5729,2.4105,2.9065,4.2119,2.6374,2.1722,0.8505,2.6879,1.3688,0.6752,2.7529,1.1233,0.6113,2.6422,1.6112,0.7115,3.0303,2.3998,4.6363,3.0303,2.3998,4.6363,3.4300,3.0243,4.0120,3.2287,2.3180,3.3820,3.7396,2.9723,3.7955,3.2618,2.4814,4.1155,2.6342,1.9993,3.6736,3.2700,1.4442,2.9206,2.7612,1.3633,3.5884,3.2240,0.3525,2.6805,3.0303,2.3998,4.6363,3.0217,0.4501,1.2993,2.2502,2.4118,4.4680,2.2502,2.4118,4.4680,2.1618,3.0437,3.7385,2.4710,2.3202,3.3126,1.9676,2.9994,3.4133,2.2564,2.4968,3.8987,2.8249,0.3336,4.0212,2.2502,2.4118,4.4680,2.4245,0.3030,1.3672
9.56,2.5726,2.3873,4.6369,2.7116,2.4547,3.9865,2.5117,2.0270,4.8647,2.9498,2.8927,4.4076,2.6846,2.0725,4.0491,2.7314,2.2009,3.8483,3.2173,1.8294,3.5352,2.7251,2.3602,1.6098,2.8129,2.3123,2.2728,2.7251,2.3602,1.6098,2.8256,2.3089,3.0063,2.6998,0.4934,4.6380,2.6264,0.5068,4.8610,2.5496,0.6742,5.0274,2.4896,0.9582,5.0957,2.4764,1.6088,4.9608,2.4703,1.2386,5.0514,2.6192,1.9204,0.8006,2.2972,2.1977,1.3960,3.0487,2.1202,1.3049,3.0958,1.4368,1.8741,2.3580,1.3189,1.5279,2.7649,2.3590,3.6301,2.3554,2.9143,4.2828,2.6202,2.1818,0.8961,2.6649,1.3738,0.7462,2.7194,1.1215,0.7014,2.6254,1.6190,0.7682,2.9692,2.3877,4.6917,2.9692,2.3877,4.6917,3.3757,3.0208,4.0806,3.1655,2.3278,3.4418,3.6834,2.9691,3.8613,3.1994,2.4783,4.1718,2.5574,2.0043,3.7304,3.2034,1.4698,2.9889,2.6712,1.3801,3.5710,3.1682,0.3696,2.7892,2.9692,2.3877,4.6917,3.0156,0.4493,1.5336,2.1885,2.4160,4.5278,2.1885,2.4160,4.5278,2.1067,3.0668,3.8142,2.4081,2.3302,3.3679,1.9102,3.0334,3.4890,2.1934,2.5147,3.9606,2.7214,0.3340,3.9641,2.1885,2.4160,4.5278,2.3753,0.3037,1.2700
9.66,2.5110,2.3802,4.7022,2.6468,2.4649,4.0532,2.4457,2.0143,4.9195,2.8948,2.8862,4.4856,2.6140,2.0815,4.1045,2.6616,2.2151,3.9073,3.1463,1.8453,3.6239,2.6858,2.3435,1.6735,2.7594,2.3100,2.3390,2.6858,2.3435,1.6735,2.7625,2.3173,3.0726,2.5421,0.4676,4.6731,2.4787,0.4842,4.8990,2.4209,0.6559,5.0685,2.3843,0.9435,5.1388,2.4042,1.5940,5.0033,2.3825,1.2246,5.0948,2.5969,1.9318,0.8580,2.2666,2.1791,1.4444,3.0216,2.1262,1.3648,3.0559,1.4597,1.9546,2.3174,1.2936,1.5250,2.6990,2.3726,3.6958,2.3001,2.9210,4.3657,2.5992,2.1941,0.9508,2.6308,1.3816,0.8344,2.6686,1.1232,0.8157,2.6019,1.6293,0.8377,2.9078,2.3726,4.7542,2.9078,2.3726,4.7542,3.3207,3.0172,4.1596,3.1004,2.3400,3.5095,3.6260,2.9672,3.9367,3.1362,2.4751,4.2357,2.4774,1.9882,3.7745,3.1353,1.5000,3.0684,2.5794,1.3966,3.5148,3.1131,0.3893,2.9360,2.9078,2.3726,4.7542,2.9982,0.4297,1.7720,2.1267,2.4184,4.5967,2.1267,2.4184,4.5967,2.0508,3.0916,3.9035,2.3434,2.3415,3.4322,1.8518,3.0712,3.5789,2.1295,2.5341,4.0327,2.6204,0.3358,3.8678,2.1267,2.4184,4.5967,2.3288,0.3049,1.1787
9.76,2.4550,2.3745,4.7717,2.5868,2.4734,4.1238,2.3865,2.0042,4.9804,2.8439,2.8805,4.5644,2.5492,2.0893,4.1660,2.5971,2.2271,3.9718,3.0788,1.8598,3.7150,2.6459,2.3291,1.7421,2.7070,2.3077,2.4095,2.6459,2.3291,1.7421,2.7023,2.3241,3.1429,2.3916,0.4521,4.7183,2.3391,0.4704,4.9469,2.3013,0.6448,5.1193,2.2885,0.9340,5.1911,2.3399,1.5826,5.0542,2.3037,1.2147,5.1471,2.5715,1.9416,0.9226,2.2356,2.1617,1.4996,2.9930,2.1333,1.4316,3.0106,1.4436,1.9949,2.2768,1.2721,1.5176,2.6374,2.3837,3.7655,2.2487,2.9262,4.4503,2.5758,2.2049,1.0129,2.5907,1.3901,0.9265,2.6106,1.1291,0.9327,2.5743,1.6386,0.9133,2.8521,2.3603,4.8202,2.8521,2.3603,4.8202,3.2689,3.0138,4.2382,3.0392,2.3499,3.5804,3.5717,2.9653,4.0117,3.0777,2.4725,4.3026,2.4020,1.9583,3.8041,3.0699,1.5227,3.1544,2.4963,1.4123,3.4563,3.0593,0.4049,3.1098,2.8521,2.3603,4.8202,2.9687,0.3969,1.9821,2.0704,2.4204,4.6703,2.0704,2.4204,4.6703,1.9982,3.1114,3.9945,2.2824,2.3507,3.5014,1.7963,3.1017,3.6711,2.0703,2.5499,4.1093,2.5295,0.3376,3.7654,2.0704,2.4204,4.6703,2.2868,0.3051,1.1145
9.87,2.4005,2.3721,4.8504,2.5276,2.4775,4.2026,2.3310,2.0000,5.0554,2.7915,2.8776,4.6456,2.4875,2.0932,4.2406,2.5347,2.2329,4.0476,3.0112,1.8693,3.8108,2.6043,2.3210,1.8197,2.6535,2.3061,2.4882,2.6043,2.3210,1.8197,2.6420,2.3273,3.2214,2.2602,0.4500,4.7838,2.2180,0.4679,5.0145,2.1979,0.6429,5.1893,2.2056,0.9318,5.2626,2.2819,1.5778,5.1247,2.2349,1.2115,5.2187,2.5439,1.9473,0.9978,2.2031,2.1474,1.5666,2.9619,2.1420,1.5111,2.9632,1.4147,2.0253,2.2370,1.2586,1.5188,2.5765,2.3891,3.8438,2.1957,2.9291,4.5371,2.5499,2.2109,1.0869,2.5484,1.3958,1.0171,2.5530,1.1350,1.0408,2.5442,1.6441,0.9944,2.7979,2.3544,4.8953,2.7979,2.3544,4.8953,3.2147,3.0115,4.3174,2.9785,2.3549,3.6591,3.5152,2.9634,4.0877,3.0199,2.4709,4.3771,2.3288,1.9298,3.8399,3.0043,1.5290,3.2521,2.4195,1.4284,3.4296,3.0032,0.4120,3.3140,2.7979,2.3544,4.8953,2.9282,0.3741,2.1413,2.0155,2.4220,4.7528,2.0155,2.4220,4.7528,1.9427,3.1214,4.0857,2.2218,2.3548,3.5795,1.7381,3.1170,3.7640,2.0116,2.5581,4.1934,2.4452,0.3398,3.6861,2.0155,2.4220,4.7528,2.2492,0.3061,1.0827
9.97,2.3505,2.3743,4.9369,2.4719,2.4764,4.2875,2.2835,2.0032,5.1445,2.7387,2.8794,4.7260,2.4328,2.0922,4.3279,2.4782,2.2310,4.1338,2.9460,1.8681,3.8963,2.5630,2.3244,1.9038,2.6015,2.3072,2.5729,2.5630,2.3244,1.9038,2.5844,2.3266,3.3061,2.1626,0.4618,4.8647,2.1287,0.4761,5.0970,2.1224,0.6493,5.2746,2.1448,0.9366,5.3513,2.2358,1.5813,5.2165,2.1834,1.2155,5.3099,2.5143,1.9440,1.0823,2.1703,2.1380,1.6463,2.9298,2.1531,1.6015,2.9190,1.3989,2.0752,2.2008,1.2526,1.5551,2.5193,2.3873,3.9286,2.1420,2.9291,4.6223,2.5221,2.2077,1.1711,2.5034,1.3926,1.0992,2.4989,1.1326,1.1308,2.5115,1.6409,1.0780,2.7483,2.3576,4.9785,2.7483,2.3576,4.9785,3.1589,3.0123,4.3935,2.9212,2.3539,3.7435,3.4576,2.9634,4.1615,2.9657,2.4717,4.4578,2.2616,1.9156,3.9075,2.9404,1.5098,3.3491,2.3509,1.4460,3.4609,2.9495,0.4160,3.5837,2.7483,2.3576,4.9785,2.8821,0.3612,2.2146,1.9646,2.4230,4.8423,1.9646,2.4230,4.8423,1.8848,3.1185,4.1720,2.1644,2.3531,3.6645,1.6774,3.1119,3.8520,1.9557,2.5559,4.2822,2.3690,0.3426,3.6444,1.9646,2.4230,4.8423,2.2173,0.3050,1.1085
10.07,2.3035,2.3769,5.0345,2.4181,2.4674,4.3821,2.2419,2.0092,5.2499,2.6849,2.8814,4.8103,2.3831,2.0837,4.4304,2.4254,2.2191,4.2332,2.8819,1.8519,3.9688,2.5213,2.3374,1.9980,2.5496,2.3089,2.6673,2.5213,2.3374,1.9980,2.5277,2.3197,3.4005,2.0798,0.4848,4.9577,2.0544,0.4913,5.1915,2.0616,0.6599,5.3734,2.0976,0.9439,5.4570,2.1990,1.5884,5.3305,2.1439,1.2224,5.4216,2.4806,1.9342,1.1791,2.1372,2.1321,1.7420,2.8964,2.1677,1.7052,2.8720,1.3563,2.0718,2.1672,1.2453,1.6637,2.4639,2.3762,4.0235,2.0868,2.9234,4.7110,2.4925,2.1974,1.2688,2.4487,1.3833,1.1770,2.4382,1.1238,1.2103,2.4724,1.6314,1.1671,2.7018,2.3648,5.0728,2.7018,2.3648,5.0728,3.1007,3.0118,4.4714,2.8654,2.3442,3.8374,3.3978,2.9613,4.2377,2.9134,2.4707,4.5480,2.1966,1.9052,4.0048,2.8777,1.4240,3.4740,2.2853,1.4590,3.5347,2.8961,0.4198,3.9668,2.7018,2.3648,5.0728,2.8315,0.3216,2.2309,1.9163,2.4200,4.9425,1.9163,2.4200,4.9425,1.8238,3.1015,4.2595,2.1084,2.3436,3.7599,1.6136,3.0866,3.9416,1.9011,2.5418,4.3800,2.2961,0.3430,3.6123,1.9163,2.4200,4.9425,2.1864,0.3136,1.1852
10.17,2.2646,2.3883,5.1356,2.3715,2.4621,4.4798,2.2106,2.0261,5.3619,2.6363,2.8918,4.8936,2.3427,2.0795,4.5392,2.3810,2.2098,4.3379,2.8273,1.8549,4.1012,2.4828,2.3518,2.0963,2.5024,2.3115,2.7653,2.4828,2.3518,2.0963,2.4771,2.3140,3.4985,2.0201,0.5215,5.0617,2.0024,0.5190,5.2962,2.0212,0.6821,5.4823,2.0681,0.9623,5.5729,2.1747,1.6071,5.4547,2.1196,1.2407,5.5440,2.4499,1.9262,1.2784,2.1075,2.1274,1.8434,2.8657,2.1839,1.8128,2.8332,1.3431,2.1052,2.1393,1.2373,1.8519,2.4155,2.3672,4.1220,2.0367,2.9223,4.7992,2.4658,2.1879,1.3718,2.3975,1.3782,1.2463,2.3746,1.1180,1.2660,2.4365,1.6243,1.2534,2.6634,2.3832,5.1703,2.6634,2.3832,5.1703,3.0469,3.0186,4.5470,2.8164,2.3365,3.9343,3.3424,2.9659,4.3118,2.8683,2.4773,4.6406,2.1389,1.8884,4.0908,2.8242,1.3475,3.6884,2.2266,1.4648,3.6000,2.8403,0.4120,4.3018,2.6634,2.3832,5.1703,2.7884,0.3035,2.2260,1.8759,2.4232,5.0464,1.8759,2.4232,5.0464,1.7667,3.0838,4.3455,2.0591,2.3358,3.8596,1.5538,3.0569,4.0303,1.8535,2.5289,4.4809,2.2334,0.3463,3.5773,1.8759,2.4232,5.0464,2.1610,0.3408,1.3102
10.27,2.2340,2.3910,5.2412,2.3323,2.4509,4.5827,2.1885,2.0334,5.4765,2.5944,2.8946,4.9830,2.3106,2.0694,4.6514,2.3444,2.1955,4.4466,2.7799,1.8969,4.3130,2.4476,2.3660,2.1996,2.4597,2.3129,2.8678,2.4476,2.3660,2.1996,2.4322,2.3054,3.6009,1.9821,0.5483,5.1669,1.9711,0.5366,5.4016,1.9990,0.6939,5.5914,2.0535,0.9704,5.6889,2.1606,1.6162,5.5796,2.1078,1.2489,5.6665,2.4267,1.9177,1.3844,2.0825,2.1212,1.9507,2.8388,2.2018,1.9253,2.7994,1.3489,2.1790,2.1135,1.2531,2.1475,2.3740,2.3536,4.2252,1.9934,2.9130,4.8949,2.4435,2.1783,1.4807,2.3625,1.3737,1.3250,2.3118,1.1174,1.3076,2.4119,1.6171,1.3478,2.6331,2.3932,5.2713,2.6331,2.3932,5.2713,2.9989,3.0199,4.6288,2.7738,2.3242,4.0351,3.2926,2.9665,4.3915,2.8305,2.4781,4.7372,2.0880,1.8650,4.1735,2.7763,1.3311,3.9847,2.1738,1.4556,3.6706,2.7830,0.3749,4.5654,2.6331,2.3932,5.2713,2.7487,0.3038,2.2316,1.8438,2.4173,5.1556,1.8438,2.4173,5.1556,1.7157,3.0592,4.4407,2.0162,2.3244,3.9644,1.4997,3.0213,4.1287,1.8132,2.5092,4.5881,2.1774,0.3464,3.5249,1.8438,2.4173,5.1556,2.1357,0.4003,1.5394
10.37,2.2124,2.3922,5.3511,2.3009,2.4432,4.6905,2.1767,2.0377,5.5928,2.5601,2.8981,5.0801,2.2872,2.0625,4.7656,2.3160,2.1859,4.5583,2.7378,1.9524,4.4972,2.4164,2.3761,2.3077,2.4221,2.3141,2.9752,2.4164,2.3761,2.3077,2.3936,2.2996,3.7082,1.9711,0.5636,5.2806,1.9658,0.5461,5.5151,1.9994,0.7001,5.7067,2.0568,0.9748,5.8079,2.1580,1.6219,5.7029,2.1101,1.2536,5.7890,2.4086,1.9090,1.4972,2.0603,2.1149,2.0623,2.8143,2.2155,2.0410,2.7696,1.3486,2.2402,2.0871,1.3071,2.4365,2.3398,2.3444,4.3331,1.9577,2.9041,4.9999,2.4238,2.1696,1.5940,2.3419,1.3676,1.4232,2.2664,1.1224,1.3708,2.3953,1.6091,1.4547,2.6118,2.4022,5.3759,2.6118,2.4022,5.3759,2.9575,3.0250,4.7185,2.7383,2.3162,4.1400,3.2490,2.9731,4.4782,2.8006,2.4820,4.8378,2.0451,1.8470,4.2625,2.7319,1.3398,4.2678,2.1286,1.4401,3.7571,2.7322,0.3401,4.7699,2.6118,2.4022,5.3759,2.7151,0.3023,2.2417,1.8207,2.4100,5.2704,1.8207,2.4100,5.2704,1.6714,3.0377,4.5471,1.9802,2.3165,4.0747,1.4520,2.9908,4.2387,1.7810,2.4921,4.7020,2.1322,0.3477,3.5160,1.8207,2.4100,5.2704,2.1114,0.4419,1.8462
10.47,2.2005,2.3962,5.4672,2.2777,2.4460,4.8050,2.1752,2.0422,5.7108,2.5344,2.9073,5.1887,2.2722,2.0654,4.8819,2.2955,2.1884,4.6737,2.7014,1.9883,4.6394,2.3893,2.3765,2.4215,2.3896,2.3150,3.0892,2.3893,2.3765,2.4215,2.3614,2.3012,3.8221,1.9894,0.5642,5.4072,1.9885,0.5473,5.6418,2.0230,0.7024,5.8324,2.0777,0.9782,5.9318,2.1659,1.6265,5.8229,2.1260,1.2579,5.9113,2.3898,1.9091,1.6114,2.0366,2.1133,2.1736,2.7901,2.2181,2.1579,2.7446,1.3450,2.3285,2.0607,1.3610,2.6499,2.3130,2.3466,4.4474,1.9308,2.9017,5.1179,2.4032,2.1698,1.7080,2.3262,1.3672,1.5373,2.2499,1.1232,1.4808,2.3779,1.6091,1.5691,2.6000,2.4138,5.4856,2.6000,2.4138,5.4856,2.9236,3.0400,4.8203,2.7098,2.3184,4.2509,3.2122,2.9925,4.5757,2.7788,2.4947,4.9443,2.0099,1.8356,4.3454,2.6899,1.3639,4.4446,2.0906,1.4430,3.8284,2.6868,0.3410,4.8977,2.6000,2.4138,5.4856,2.6909,0.3027,2.2375,1.8073,2.4064,5.3926,1.8073,2.4064,5.3926,1.6350,3.0280,4.6692,1.9512,2.3183,4.1922,1.4117,2.9758,4.3645,1.7572,2.4852,4.8245,2.0959,0.3524,3.5791,1.8073,2.4064,5.3926,2.0904,0.4485,2.1360
10.58,2.1988,2.3934,5.5868,2.2635,2.4522,4.9241,2.1854,2.0362,5.8268,2.5166,2.9148,5.3086,2.2677,2.0708,4.9966,2.2847,2.1966,4.7895,2.6738,2.0036,4.7603,2.3677,2.3671,2.5387,2.3637,2.3137,3.2070,2.3677,2.3671,2.5387,2.3370,2.3061,3.9401,2.0413,0.5438,5.5341,2.0430,0.5315,5.7690,2.0733,0.6907,5.9569,2.1192,0.9698,6.0515,2.1871,1.6192,5.9342,2.1583,1.2505,6.0264,2.3721,1.9156,1.7256,2.0137,2.1135,2.2826,2.7684,2.2105,2.2739,2.7234,1.3302,2.4012,2.0359,1.4151,2.8349,2.2949,2.3545,4.5657,1.9122,2.8967,5.2480,2.3838,2.1769,1.8206,2.3186,1.3700,1.6683,2.2553,1.1195,1.6257,2.3616,1.6146,1.6906,2.5980,2.4195,5.5987,2.5980,2.4195,5.5987,2.8965,3.0601,4.9354,2.6897,2.3255,4.3653,3.1819,3.0217,4.6853,2.7657,2.5104,5.0555,1.9834,1.8394,4.4611,2.6564,1.3895,4.5355,2.0611,1.4640,3.9310,2.6521,0.3436,4.9324,2.5980,2.4195,5.5987,2.6723,0.3033,2.1997,1.8042,2.3958,5.5190,1.8042,2.3958,5.5190,1.6060,3.0214,4.8058,1.9305,2.3247,4.3143,1.3788,2.9677,4.5043,1.7427,2.4798,4.9528,2.0681,0.3660,3.7164,1.8042,2.3958,5.5190,2.0704,0.4520,2.4242
